"timestamp_utc","sample_end_utc","sample","node","node_count","cpu_percent","memory_usage","network_io","block_io","vm_mem_available_kib"
"2026-09-21T11:22:21.2577357+00:00","2026-09-21T11:22:23.5722280+00:00","14","r-scylla2","3","2.75%","156.3MiB / 9.711GiB","20.9MB / 55.5MB","38.6MB / 633MB","8917544"
"2026-09-21T11:22:21.2577357+00:00","2026-09-21T11:22:23.5722280+00:00","14","r-scylla3","3","2.74%","159MiB / 9.711GiB","20.9MB / 55MB","52.9MB / 632MB","8917544"
"2026-09-21T11:22:24.5767768+00:00","2026-09-21T11:22:26.6012216+00:00","15","r-scylla1","3","3.16%","180.9MiB / 9.711GiB","19.2MB / 60.8MB","131MB / 648MB","8915376"
"2026-09-21T11:22:24.5767768+00:00","2026-09-21T11:22:26.6012216+00:00","15","r-scylla2","3","3.60%","156.4MiB / 9.711GiB","20.9MB / 56.6MB","38.6MB / 633MB","8915376"
"2026-09-21T11:22:24.5767768+00:00","2026-09-21T11:22:26.6012216+00:00","15","r-scylla3","3","3.02%","159MiB / 9.711GiB","21MB / 56.1MB","52.9MB / 632MB","8915376"
"2026-09-21T11:22:27.6086946+00:00","2026-09-21T11:22:29.9236240+00:00","16","r-scylla1","3","2.72%","180.9MiB / 9.711GiB","19.2MB / 62MB","131MB / 648MB","8914444"
"2026-09-21T11:22:27.6086946+00:00","2026-09-21T11:22:29.9236240+00:00","16","r-scylla2","3","3.04%","156.4MiB / 9.711GiB","21MB / 57.8MB","38.6MB / 633MB","8914444"
"2026-09-21T11:22:27.6086946+00:00","2026-09-21T11:22:29.9236240+00:00","16","r-scylla3","3","2.67%","159.5MiB / 9.711GiB","21MB / 56.9MB","52.9MB / 632MB","8914444"
"2026-09-21T11:22:30.9349301+00:00","2026-09-21T11:22:33.2023558+00:00","17","r-scylla1","3","3.44%","181MiB / 9.711GiB","19.3MB / 62.8MB","131MB / 648MB","8914724"
"2026-09-21T11:22:30.9349301+00:00","2026-09-21T11:22:33.2023558+00:00","17","r-scylla2","3","3.35%","156.4MiB / 9.711GiB","21MB / 58.9MB","38.6MB / 633MB","8914724"
"2026-09-21T11:22:30.9349301+00:00","2026-09-21T11:22:33.2023558+00:00","17","r-scylla3","3","2.86%","159.2MiB / 9.711GiB","21MB / 58.5MB","52.9MB / 632MB","8914724"
"2026-09-21T11:22:34.2062932+00:00","2026-09-21T11:22:36.2989254+00:00","18","r-scylla1","3","2.70%","180.9MiB / 9.711GiB","19.3MB / 64.4MB","131MB / 648MB","8916764"
"2026-09-21T11:22:34.2062932+00:00","2026-09-21T11:22:36.2989254+00:00","18","r-scylla2","3","2.62%","156.6MiB / 9.711GiB","21MB / 60.1MB","38.6MB / 633MB","8916764"
"2026-09-21T11:22:34.2062932+00:00","2026-09-21T11:22:36.2989254+00:00","18","r-scylla3","3","2.58%","159.7MiB / 9.711GiB","21.1MB / 59.6MB","52.9MB / 632MB","8916764"
"2026-09-21T11:22:37.3127867+00:00","2026-09-21T11:22:39.6201042+00:00","19","r-scylla1","3","1.97%","181MiB / 9.711GiB","19.3MB / 65.6MB","131MB / 648MB","8917344"
"2026-09-21T11:22:37.3127867+00:00","2026-09-21T11:22:39.6201042+00:00","19","r-scylla2","3","2.96%","156.4MiB / 9.711GiB","21.1MB / 61.6MB","38.6MB / 633MB","8917344"
"2026-09-21T11:22:37.3127867+00:00","2026-09-21T11:22:39.6201042+00:00","19","r-scylla3","3","2.81%","159.2MiB / 9.711GiB","21.1MB / 61.2MB","52.9MB / 632MB","8917344"
"2026-09-21T11:22:40.6262176+00:00","2026-09-21T11:22:42.9782912+00:00","20","r-scylla1","3","3.64%","180.9MiB / 9.711GiB","19.3MB / 67.2MB","131MB / 648MB","8917100"
"2026-09-21T11:22:40.6262176+00:00","2026-09-21T11:22:42.9782912+00:00","20","r-scylla2","3","2.79%","156.4MiB / 9.711GiB","21.1MB / 62.8MB","38.6MB / 633MB","8917100"
"2026-09-21T11:22:40.6262176+00:00","2026-09-21T11:22:42.9782912+00:00","20","r-scylla3","3","2.58%","159MiB / 9.711GiB","21.1MB / 61.9MB","52.9MB / 632MB","8917100"
"2026-09-21T11:22:43.9804739+00:00","2026-09-21T11:22:46.2289424+00:00","21","r-scylla1","3","4.36%","181.2MiB / 9.711GiB","19.4MB / 68.3MB","131MB / 648MB","8921564"
"2026-09-21T11:22:43.9804739+00:00","2026-09-21T11:22:46.2289424+00:00","21","r-scylla2","3","3.40%","156.4MiB / 9.711GiB","21.1MB / 64MB","38.6MB / 633MB","8921564"
"2026-09-21T11:22:43.9804739+00:00","2026-09-21T11:22:46.2289424+00:00","21","r-scylla3","3","4.24%","159.7MiB / 9.711GiB","21.2MB / 63.5MB","52.9MB / 632MB","8921564"
"2026-09-21T11:22:47.2390813+00:00","2026-09-21T11:22:49.5218625+00:00","22","r-scylla1","3","2.06%","181MiB / 9.711GiB","19.4MB / 69.5MB","131MB / 648MB","8920456"
"2026-09-21T11:22:47.2390813+00:00","2026-09-21T11:22:49.5218625+00:00","22","r-scylla2","3","1.61%","156.4MiB / 9.711GiB","21.2MB / 65.5MB","38.6MB / 633MB","8920456"
"2026-09-21T11:22:47.2390813+00:00","2026-09-21T11:22:49.5218625+00:00","22","r-scylla3","3","1.70%","159.2MiB / 9.711GiB","21.2MB / 65MB","52.9MB / 632MB","8920456"
"2026-09-21T11:22:50.5246313+00:00","2026-09-21T11:22:52.7957602+00:00","23","r-scylla1","3","3.66%","180.9MiB / 9.711GiB","19.4MB / 71.1MB","131MB / 648MB","8919268"
"2026-09-21T11:22:50.5246313+00:00","2026-09-21T11:22:52.7957602+00:00","23","r-scylla2","3","3.60%","156.6MiB / 9.711GiB","21.2MB / 66.6MB","38.6MB / 633MB","8919268"
"2026-09-21T11:22:50.5246313+00:00","2026-09-21T11:22:52.7957602+00:00","23","r-scylla3","3","2.14%","159.5MiB / 9.711GiB","21.2MB / 65.8MB","52.9MB / 632MB","8919268"
"2026-09-21T11:22:53.8027290+00:00","2026-09-21T11:22:56.1153359+00:00","24","r-scylla1","3","2.58%","181.4MiB / 9.711GiB","19.5MB / 71.9MB","131MB / 648MB","8918380"
"2026-09-21T11:22:53.8027290+00:00","2026-09-21T11:22:56.1153359+00:00","24","r-scylla2","3","3.48%","156.4MiB / 9.711GiB","21.2MB / 67.8MB","38.6MB / 633MB","8918380"
"2026-09-21T11:22:53.8027290+00:00","2026-09-21T11:22:56.1153359+00:00","24","r-scylla3","3","3.44%","159.5MiB / 9.711GiB","21.3MB / 67.3MB","52.9MB / 632MB","8918380"
"2026-09-21T11:22:57.1229880+00:00","2026-09-21T11:22:59.4091149+00:00","25","r-scylla1","3","2.40%","181.2MiB / 9.711GiB","19.5MB / 73.5MB","131MB / 648MB","8917180"
"2026-09-21T11:22:57.1229880+00:00","2026-09-21T11:22:59.4091149+00:00","25","r-scylla2","3","2.78%","156.9MiB / 9.711GiB","21.3MB / 69MB","38.6MB / 633MB","8917180"
"2026-09-21T11:22:57.1229880+00:00","2026-09-21T11:22:59.4091149+00:00","25","r-scylla3","3","2.08%","159.2MiB / 9.711GiB","21.3MB / 68.1MB","52.9MB / 632MB","8917180"
"2026-09-21T11:23:00.4142628+00:00","2026-09-21T11:23:02.6674140+00:00","26","r-scylla1","3","2.14%","180.9MiB / 9.711GiB","19.5MB / 75MB","131MB / 648MB","8916968"
"2026-09-21T11:23:00.4142628+00:00","2026-09-21T11:23:02.6674140+00:00","26","r-scylla2","3","2.24%","156.6MiB / 9.711GiB","21.3MB / 70.5MB","38.6MB / 633MB","8916968"
"2026-09-21T11:23:00.4142628+00:00","2026-09-21T11:23:02.6674140+00:00","26","r-scylla3","3","2.04%","159.5MiB / 9.711GiB","21.3MB / 69.7MB","52.9MB / 632MB","8916968"
"2026-09-21T11:23:03.6799718+00:00","2026-09-21T11:23:06.0101000+00:00","27","r-scylla1","3","2.85%","180.9MiB / 9.711GiB","19.5MB / 76.2MB","131MB / 648MB","8917648"
