timestamp,table_id,tablet_rows,size_rows,placement_replicas,size_replicas,token_sets_equal,complete_size_groups
2026-09-21T11:21:17.868917+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:18.909454+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:19.953368+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:20.986081+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:22.037737+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:23.098043+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:24.150216+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:25.210119+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:26.274660+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:27.323012+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:28.384708+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:29.450276+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:30.499721+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:31.529335+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:32.574463+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:33.607327+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:34.655336+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:35.686574+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:36.734634+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:37.767232+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:38.820894+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:39.867759+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:40.934331+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:41.974638+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:43.014357+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:44.091418+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:45.129423+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:46.178751+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:47.223723+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:48.277431+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:49.327678+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:50.390543+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:51.415125+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:52.457126+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:53.506184+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:54.557988+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:55.581909+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:56.633779+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:57.681748+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:58.732500+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:21:59.766563+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:00.802268+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:01.835824+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:02.877270+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:03.912130+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:04.948021+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:06.029948+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:07.073985+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:08.115571+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:09.157302+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:10.236505+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:11.281717+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:12.346338+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:13.397668+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:14.425720+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:15.457863+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:16.489813+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:17.533045+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:18.579940+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:19.628768+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:20.666669+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:21.712278+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:22.761205+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:23.794592+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:24.845903+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:25.908796+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:26.947050+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:28.002799+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:29.043301+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:30.070149+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:31.134032+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:32.175382+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:33.217713+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
