"timestamp_utc","sample","node","cpu_percent","memory_usage","network_io","block_io"
"2026-09-17T15:05:20.8446018+00:00","61","r-scylla3","6.21%","517.1MiB / 9.711GiB","182MB / 148MB","41.9MB / 894MB"
"2026-09-17T15:05:24.0034163+00:00","62","r-scylla1","6.03%","586.3MiB / 9.711GiB","182MB / 150MB","363MB / 896MB"
"2026-09-17T15:05:24.0034163+00:00","62","r-scylla2","8.07%","515.3MiB / 9.711GiB","183MB / 149MB","54.5MB / 895MB"
"2026-09-17T15:05:24.0034163+00:00","62","r-scylla3","4.82%","517.4MiB / 9.711GiB","182MB / 148MB","41.9MB / 894MB"
"2026-09-17T15:05:27.1528708+00:00","63","r-scylla1","5.74%","586.1MiB / 9.711GiB","182MB / 150MB","363MB / 896MB"
"2026-09-17T15:05:27.1528708+00:00","63","r-scylla2","5.60%","515.3MiB / 9.711GiB","183MB / 149MB","54.5MB / 895MB"
"2026-09-17T15:05:27.1528708+00:00","63","r-scylla3","4.48%","517.3MiB / 9.711GiB","182MB / 148MB","41.9MB / 894MB"
"2026-09-17T15:05:30.3443239+00:00","64","r-scylla1","3.35%","586MiB / 9.711GiB","182MB / 150MB","363MB / 896MB"
"2026-09-17T15:05:30.3443239+00:00","64","r-scylla2","3.32%","515.3MiB / 9.711GiB","183MB / 149MB","54.5MB / 895MB"
"2026-09-17T15:05:30.3443239+00:00","64","r-scylla3","2.56%","517.1MiB / 9.711GiB","183MB / 148MB","41.9MB / 894MB"
"2026-09-17T15:05:33.4060235+00:00","65","r-scylla1","3.71%","586.5MiB / 9.711GiB","182MB / 150MB","363MB / 896MB"
"2026-09-17T15:05:33.4060235+00:00","65","r-scylla2","2.89%","515.3MiB / 9.711GiB","183MB / 149MB","54.5MB / 895MB"
"2026-09-17T15:05:33.4060235+00:00","65","r-scylla3","2.58%","517.1MiB / 9.711GiB","183MB / 148MB","41.9MB / 894MB"
"2026-09-17T15:05:36.5723019+00:00","66","r-scylla1","3.07%","586MiB / 9.711GiB","182MB / 150MB","363MB / 896MB"
"2026-09-17T15:05:36.5723019+00:00","66","r-scylla2","3.88%","515.3MiB / 9.711GiB","183MB / 149MB","54.5MB / 895MB"
"2026-09-17T15:05:36.5723019+00:00","66","r-scylla3","2.67%","517.1MiB / 9.711GiB","183MB / 148MB","41.9MB / 894MB"
"2026-09-17T15:05:39.7428042+00:00","67","r-scylla1","2.83%","586.3MiB / 9.711GiB","182MB / 150MB","363MB / 896MB"
"2026-09-17T15:05:39.7428042+00:00","67","r-scylla2","3.02%","515.3MiB / 9.711GiB","183MB / 149MB","54.5MB / 895MB"
"2026-09-17T15:05:39.7428042+00:00","67","r-scylla3","2.39%","517.4MiB / 9.711GiB","183MB / 148MB","41.9MB / 894MB"
"2026-09-17T15:05:42.7656937+00:00","68","r-scylla1","3.45%","586.8MiB / 9.711GiB","182MB / 150MB","363MB / 896MB"
"2026-09-17T15:05:42.7656937+00:00","68","r-scylla2","3.46%","515.3MiB / 9.711GiB","183MB / 149MB","54.5MB / 895MB"
"2026-09-17T15:05:42.7656937+00:00","68","r-scylla3","2.63%","517.4MiB / 9.711GiB","183MB / 148MB","41.9MB / 894MB"
"2026-09-17T15:05:45.9547122+00:00","69","r-scylla1","2.82%","586.3MiB / 9.711GiB","182MB / 150MB","363MB / 896MB"
"2026-09-17T15:05:45.9547122+00:00","69","r-scylla2","3.10%","515.3MiB / 9.711GiB","183MB / 149MB","54.5MB / 895MB"
"2026-09-17T15:05:45.9547122+00:00","69","r-scylla3","3.07%","517.3MiB / 9.711GiB","183MB / 148MB","41.9MB / 894MB"
"2026-09-17T15:05:49.0862540+00:00","70","r-scylla1","3.76%","586.3MiB / 9.711GiB","182MB / 150MB","363MB / 896MB"
"2026-09-17T15:05:49.0862540+00:00","70","r-scylla2","3.09%","515.6MiB / 9.711GiB","183MB / 149MB","54.5MB / 895MB"
"2026-09-17T15:05:49.0862540+00:00","70","r-scylla3","2.76%","517.6MiB / 9.711GiB","183MB / 148MB","41.9MB / 894MB"
"2026-09-17T15:05:52.1304221+00:00","71","r-scylla1","2.58%","586.3MiB / 9.711GiB","182MB / 150MB","363MB / 896MB"
"2026-09-17T15:05:52.1304221+00:00","71","r-scylla2","2.42%","515.6MiB / 9.711GiB","183MB / 149MB","54.5MB / 895MB"
"2026-09-17T15:05:52.1304221+00:00","71","r-scylla3","1.80%","517.3MiB / 9.711GiB","183MB / 148MB","41.9MB / 894MB"
"2026-09-17T15:05:55.2314786+00:00","72","r-scylla1","3.35%","586.3MiB / 9.711GiB","183MB / 150MB","363MB / 896MB"
"2026-09-17T15:05:55.2314786+00:00","72","r-scylla2","3.31%","515.6MiB / 9.711GiB","183MB / 150MB","54.5MB / 895MB"
"2026-09-17T15:05:55.2314786+00:00","72","r-scylla3","3.02%","517.4MiB / 9.711GiB","183MB / 148MB","41.9MB / 894MB"
"2026-09-17T15:05:58.3966413+00:00","73","r-scylla1","3.39%","586MiB / 9.711GiB","183MB / 150MB","363MB / 896MB"
"2026-09-17T15:05:58.3966413+00:00","73","r-scylla2","3.36%","515.3MiB / 9.711GiB","183MB / 150MB","54.5MB / 895MB"
"2026-09-17T15:05:58.3966413+00:00","73","r-scylla3","2.35%","517.1MiB / 9.711GiB","183MB / 148MB","41.9MB / 894MB"
"2026-09-17T15:06:01.5360834+00:00","74","r-scylla1","3.76%","586.3MiB / 9.711GiB","183MB / 150MB","363MB / 896MB"
"2026-09-17T15:06:01.5360834+00:00","74","r-scylla2","3.95%","515.6MiB / 9.711GiB","183MB / 150MB","54.5MB / 895MB"
"2026-09-17T15:06:01.5360834+00:00","74","r-scylla3","3.18%","517.1MiB / 9.711GiB","183MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:04.7089797+00:00","75","r-scylla1","3.13%","586.3MiB / 9.711GiB","183MB / 150MB","363MB / 896MB"
"2026-09-17T15:06:04.7089797+00:00","75","r-scylla2","4.10%","515.3MiB / 9.711GiB","183MB / 150MB","54.5MB / 895MB"
"2026-09-17T15:06:04.7089797+00:00","75","r-scylla3","3.22%","517.1MiB / 9.711GiB","183MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:07.8608334+00:00","76","r-scylla1","2.03%","586.3MiB / 9.711GiB","183MB / 150MB","363MB / 896MB"
"2026-09-17T15:06:07.8608334+00:00","76","r-scylla2","2.09%","515.6MiB / 9.711GiB","183MB / 150MB","54.5MB / 895MB"
"2026-09-17T15:06:07.8608334+00:00","76","r-scylla3","4.24%","517.1MiB / 9.711GiB","183MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:11.0610585+00:00","77","r-scylla1","3.63%","586.3MiB / 9.711GiB","183MB / 150MB","363MB / 896MB"
"2026-09-17T15:06:11.0610585+00:00","77","r-scylla2","3.99%","515.6MiB / 9.711GiB","183MB / 150MB","54.5MB / 895MB"
"2026-09-17T15:06:11.0610585+00:00","77","r-scylla3","3.39%","517.1MiB / 9.711GiB","183MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:14.2727468+00:00","78","r-scylla1","3.17%","586.3MiB / 9.711GiB","183MB / 150MB","363MB / 896MB"
"2026-09-17T15:06:14.2727468+00:00","78","r-scylla2","3.54%","515.8MiB / 9.711GiB","183MB / 150MB","54.5MB / 895MB"
"2026-09-17T15:06:14.2727468+00:00","78","r-scylla3","3.44%","517.3MiB / 9.711GiB","183MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:17.4385860+00:00","79","r-scylla1","3.37%","586.3MiB / 9.711GiB","183MB / 150MB","363MB / 896MB"
"2026-09-17T15:06:17.4385860+00:00","79","r-scylla2","3.36%","515.6MiB / 9.711GiB","183MB / 150MB","54.5MB / 895MB"
"2026-09-17T15:06:17.4385860+00:00","79","r-scylla3","3.75%","517.1MiB / 9.711GiB","183MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:20.6838220+00:00","80","r-scylla1","3.67%","586.3MiB / 9.711GiB","183MB / 150MB","363MB / 896MB"
"2026-09-17T15:06:20.6838220+00:00","80","r-scylla2","3.94%","515.8MiB / 9.711GiB","183MB / 150MB","54.5MB / 895MB"
"2026-09-17T15:06:20.6838220+00:00","80","r-scylla3","3.51%","517.3MiB / 9.711GiB","183MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:23.6834344+00:00","81","r-scylla1","3.53%","586.3MiB / 9.711GiB","183MB / 150MB","363MB / 896MB"
"2026-09-17T15:06:23.6834344+00:00","81","r-scylla2","3.87%","515.3MiB / 9.711GiB","183MB / 150MB","54.5MB / 895MB"
"2026-09-17T15:06:23.6834344+00:00","81","r-scylla3","3.13%","517.4MiB / 9.711GiB","183MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:26.8939768+00:00","82","r-scylla1","2.68%","586.3MiB / 9.711GiB","183MB / 150MB","363MB / 896MB"
"2026-09-17T15:06:26.8939768+00:00","82","r-scylla2","3.19%","515.3MiB / 9.711GiB","183MB / 150MB","54.5MB / 895MB"
"2026-09-17T15:06:26.8939768+00:00","82","r-scylla3","3.74%","517.4MiB / 9.711GiB","183MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:30.1172783+00:00","83","r-scylla1","3.94%","586MiB / 9.711GiB","183MB / 150MB","363MB / 896MB"
"2026-09-17T15:06:30.1172783+00:00","83","r-scylla2","4.02%","515.3MiB / 9.711GiB","183MB / 150MB","54.5MB / 895MB"
"2026-09-17T15:06:30.1172783+00:00","83","r-scylla3","3.32%","517.3MiB / 9.711GiB","183MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:33.1295058+00:00","84","r-scylla1","3.83%","586MiB / 9.711GiB","183MB / 151MB","363MB / 896MB"
"2026-09-17T15:06:33.1295058+00:00","84","r-scylla2","3.75%","515.6MiB / 9.711GiB","183MB / 151MB","54.5MB / 895MB"
"2026-09-17T15:06:33.1295058+00:00","84","r-scylla3","3.12%","517.1MiB / 9.711GiB","183MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:36.3262683+00:00","85","r-scylla1","2.96%","586.1MiB / 9.711GiB","183MB / 151MB","363MB / 896MB"
"2026-09-17T15:06:36.3262683+00:00","85","r-scylla2","3.28%","515.3MiB / 9.711GiB","183MB / 151MB","54.5MB / 895MB"
"2026-09-17T15:06:36.3262683+00:00","85","r-scylla3","2.92%","517.1MiB / 9.711GiB","183MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:39.5184959+00:00","86","r-scylla1","3.14%","586MiB / 9.711GiB","183MB / 151MB","363MB / 896MB"
"2026-09-17T15:06:39.5184959+00:00","86","r-scylla2","2.67%","515.3MiB / 9.711GiB","183MB / 151MB","54.5MB / 895MB"
"2026-09-17T15:06:39.5184959+00:00","86","r-scylla3","2.59%","517.1MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:42.5596567+00:00","87","r-scylla1","4.54%","586.3MiB / 9.711GiB","183MB / 151MB","363MB / 896MB"
"2026-09-17T15:06:42.5596567+00:00","87","r-scylla2","4.24%","515.4MiB / 9.711GiB","183MB / 151MB","54.5MB / 895MB"
"2026-09-17T15:06:42.5596567+00:00","87","r-scylla3","3.48%","517.1MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:45.7763258+00:00","88","r-scylla1","3.70%","586MiB / 9.711GiB","183MB / 151MB","363MB / 896MB"
"2026-09-17T15:06:45.7763258+00:00","88","r-scylla2","4.08%","515.6MiB / 9.711GiB","183MB / 151MB","54.5MB / 895MB"
"2026-09-17T15:06:45.7763258+00:00","88","r-scylla3","4.01%","517.4MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:48.9858508+00:00","89","r-scylla1","5.17%","586.3MiB / 9.711GiB","183MB / 151MB","363MB / 896MB"
"2026-09-17T15:06:48.9858508+00:00","89","r-scylla2","4.15%","515.6MiB / 9.711GiB","184MB / 151MB","54.5MB / 895MB"
"2026-09-17T15:06:48.9858508+00:00","89","r-scylla3","3.88%","517.1MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:52.0321500+00:00","90","r-scylla1","3.87%","586.5MiB / 9.711GiB","183MB / 151MB","363MB / 896MB"
"2026-09-17T15:06:52.0321500+00:00","90","r-scylla2","4.07%","515.6MiB / 9.711GiB","184MB / 151MB","54.5MB / 895MB"
"2026-09-17T15:06:52.0321500+00:00","90","r-scylla3","4.48%","517.3MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:55.2467948+00:00","91","r-scylla1","3.66%","586.3MiB / 9.711GiB","183MB / 151MB","363MB / 896MB"
"2026-09-17T15:06:55.2467948+00:00","91","r-scylla2","3.88%","515.3MiB / 9.711GiB","184MB / 151MB","54.5MB / 895MB"
"2026-09-17T15:06:55.2467948+00:00","91","r-scylla3","3.49%","517.4MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:06:58.4437394+00:00","92","r-scylla1","5.46%","586MiB / 9.711GiB","183MB / 151MB","363MB / 896MB"
"2026-09-17T15:06:58.4437394+00:00","92","r-scylla2","4.32%","515.3MiB / 9.711GiB","184MB / 151MB","54.5MB / 895MB"
"2026-09-17T15:06:58.4437394+00:00","92","r-scylla3","3.28%","517.1MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:07:01.6522261+00:00","93","r-scylla1","3.45%","586.3MiB / 9.711GiB","183MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:01.6522261+00:00","93","r-scylla2","3.84%","515.3MiB / 9.711GiB","184MB / 151MB","54.5MB / 895MB"
"2026-09-17T15:07:01.6522261+00:00","93","r-scylla3","3.72%","517.1MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:07:04.8974285+00:00","94","r-scylla1","3.60%","586.1MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:04.8974285+00:00","94","r-scylla2","3.94%","515.6MiB / 9.711GiB","184MB / 151MB","54.5MB / 895MB"
"2026-09-17T15:07:04.8974285+00:00","94","r-scylla3","3.62%","517.1MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:07:08.1180516+00:00","95","r-scylla1","4.91%","586MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:08.1180516+00:00","95","r-scylla2","3.83%","515.4MiB / 9.711GiB","184MB / 151MB","54.5MB / 895MB"
"2026-09-17T15:07:08.1180516+00:00","95","r-scylla3","4.49%","517.1MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:07:11.3161735+00:00","96","r-scylla1","3.10%","586MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:11.3161735+00:00","96","r-scylla2","3.69%","515.8MiB / 9.711GiB","184MB / 152MB","54.5MB / 895MB"
"2026-09-17T15:07:11.3161735+00:00","96","r-scylla3","2.89%","517.4MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:07:14.5469569+00:00","97","r-scylla1","4.28%","586MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:14.5469569+00:00","97","r-scylla2","3.71%","515.6MiB / 9.711GiB","184MB / 152MB","54.5MB / 895MB"
"2026-09-17T15:07:14.5469569+00:00","97","r-scylla3","5.04%","517.6MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:07:17.7434386+00:00","98","r-scylla1","4.16%","586MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:17.7434386+00:00","98","r-scylla2","4.77%","515.3MiB / 9.711GiB","184MB / 152MB","54.5MB / 895MB"
"2026-09-17T15:07:17.7434386+00:00","98","r-scylla3","4.69%","517.1MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:07:21.0047035+00:00","99","r-scylla1","2.79%","586.1MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:21.0047035+00:00","99","r-scylla2","2.80%","516.3MiB / 9.711GiB","184MB / 152MB","54.5MB / 895MB"
"2026-09-17T15:07:21.0047035+00:00","99","r-scylla3","2.80%","517.1MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:07:24.2197576+00:00","100","r-scylla1","3.37%","586.1MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:24.2197576+00:00","100","r-scylla2","3.24%","515.8MiB / 9.711GiB","184MB / 152MB","54.5MB / 895MB"
"2026-09-17T15:07:24.2197576+00:00","100","r-scylla3","3.28%","517.4MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:07:27.4395321+00:00","101","r-scylla1","3.31%","586MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:27.4395321+00:00","101","r-scylla2","3.12%","515.3MiB / 9.711GiB","184MB / 152MB","54.5MB / 895MB"
"2026-09-17T15:07:27.4395321+00:00","101","r-scylla3","4.49%","517.4MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:07:30.6711371+00:00","102","r-scylla1","3.84%","586.1MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:30.6711371+00:00","102","r-scylla2","3.79%","515.3MiB / 9.711GiB","184MB / 152MB","54.5MB / 895MB"
"2026-09-17T15:07:30.6711371+00:00","102","r-scylla3","3.65%","517.4MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:07:33.7206964+00:00","103","r-scylla1","3.49%","586.6MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:33.7206964+00:00","103","r-scylla2","3.44%","515.3MiB / 9.711GiB","184MB / 152MB","54.5MB / 895MB"
"2026-09-17T15:07:33.7206964+00:00","103","r-scylla3","3.33%","517.4MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:07:36.9036407+00:00","104","r-scylla1","3.36%","586MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:36.9036407+00:00","104","r-scylla2","4.52%","515.6MiB / 9.711GiB","184MB / 152MB","54.5MB / 895MB"
"2026-09-17T15:07:36.9036407+00:00","104","r-scylla3","3.64%","517.1MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:07:40.0984067+00:00","105","r-scylla1","3.17%","586MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:40.0984067+00:00","105","r-scylla2","3.75%","515.6MiB / 9.711GiB","184MB / 152MB","54.5MB / 895MB"
"2026-09-17T15:07:40.0984067+00:00","105","r-scylla3","3.47%","517.1MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:07:43.2036864+00:00","106","r-scylla1","2.79%","586MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:43.2036864+00:00","106","r-scylla2","3.13%","515.6MiB / 9.711GiB","184MB / 152MB","54.5MB / 895MB"
"2026-09-17T15:07:43.2036864+00:00","106","r-scylla3","2.51%","517.1MiB / 9.711GiB","184MB / 149MB","41.9MB / 894MB"
"2026-09-17T15:07:46.3639362+00:00","107","r-scylla1","2.72%","586.1MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:46.3639362+00:00","107","r-scylla2","3.47%","515.6MiB / 9.711GiB","184MB / 152MB","54.5MB / 895MB"
"2026-09-17T15:07:46.3639362+00:00","107","r-scylla3","2.73%","517.1MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:07:49.5250155+00:00","108","r-scylla1","1.95%","586MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:49.5250155+00:00","108","r-scylla2","1.99%","515.3MiB / 9.711GiB","184MB / 153MB","54.5MB / 895MB"
"2026-09-17T15:07:49.5250155+00:00","108","r-scylla3","2.08%","517.3MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:07:52.5550388+00:00","109","r-scylla1","3.47%","586MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:52.5550388+00:00","109","r-scylla2","2.50%","515.8MiB / 9.711GiB","184MB / 153MB","54.5MB / 895MB"
"2026-09-17T15:07:52.5550388+00:00","109","r-scylla3","1.68%","517.4MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:07:55.7020484+00:00","110","r-scylla1","2.76%","586.3MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:55.7020484+00:00","110","r-scylla2","2.99%","515.3MiB / 9.711GiB","184MB / 153MB","54.5MB / 895MB"
"2026-09-17T15:07:55.7020484+00:00","110","r-scylla3","2.26%","517.6MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:07:58.8775052+00:00","111","r-scylla1","3.36%","586MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:07:58.8775052+00:00","111","r-scylla2","2.71%","515.3MiB / 9.711GiB","184MB / 153MB","54.5MB / 895MB"
"2026-09-17T15:07:58.8775052+00:00","111","r-scylla3","2.64%","517.1MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:01.9175770+00:00","112","r-scylla1","2.67%","586MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:08:01.9175770+00:00","112","r-scylla2","2.74%","515.3MiB / 9.711GiB","184MB / 153MB","54.5MB / 895MB"
"2026-09-17T15:08:01.9175770+00:00","112","r-scylla3","3.01%","517.1MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:05.0926727+00:00","113","r-scylla1","1.86%","586.1MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:08:05.0926727+00:00","113","r-scylla2","2.19%","515.3MiB / 9.711GiB","184MB / 153MB","54.5MB / 895MB"
"2026-09-17T15:08:05.0926727+00:00","113","r-scylla3","2.77%","517.4MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:08.2674662+00:00","114","r-scylla1","3.00%","586MiB / 9.711GiB","184MB / 151MB","363MB / 896MB"
"2026-09-17T15:08:08.2674662+00:00","114","r-scylla2","2.79%","515.3MiB / 9.711GiB","184MB / 153MB","54.5MB / 895MB"
"2026-09-17T15:08:08.2674662+00:00","114","r-scylla3","2.17%","517.3MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:11.4897338+00:00","115","r-scylla1","3.16%","586MiB / 9.711GiB","185MB / 151MB","363MB / 896MB"
"2026-09-17T15:08:11.4897338+00:00","115","r-scylla2","1.89%","515.3MiB / 9.711GiB","184MB / 153MB","54.5MB / 895MB"
"2026-09-17T15:08:11.4897338+00:00","115","r-scylla3","2.04%","517.3MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:14.6220617+00:00","116","r-scylla1","2.67%","586.3MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:08:14.6220617+00:00","116","r-scylla2","2.89%","515.6MiB / 9.711GiB","184MB / 153MB","54.5MB / 895MB"
"2026-09-17T15:08:14.6220617+00:00","116","r-scylla3","4.29%","517.1MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:17.7572407+00:00","117","r-scylla1","2.58%","586MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:08:17.7572407+00:00","117","r-scylla2","2.82%","515.6MiB / 9.711GiB","184MB / 153MB","54.5MB / 895MB"
"2026-09-17T15:08:17.7572407+00:00","117","r-scylla3","2.44%","517.1MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:20.9932793+00:00","118","r-scylla1","2.73%","586.1MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:08:20.9932793+00:00","118","r-scylla2","2.05%","515.8MiB / 9.711GiB","184MB / 153MB","54.5MB / 895MB"
"2026-09-17T15:08:20.9932793+00:00","118","r-scylla3","1.57%","517.1MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:24.1452283+00:00","119","r-scylla1","2.87%","586.1MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:08:24.1452283+00:00","119","r-scylla2","2.96%","515.6MiB / 9.711GiB","184MB / 153MB","54.5MB / 895MB"
"2026-09-17T15:08:24.1452283+00:00","119","r-scylla3","3.22%","517.1MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:27.3199051+00:00","120","r-scylla1","2.50%","586.3MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:08:27.3199051+00:00","120","r-scylla2","2.58%","515.6MiB / 9.711GiB","184MB / 153MB","54.5MB / 895MB"
"2026-09-17T15:08:27.3199051+00:00","120","r-scylla3","2.95%","517.6MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:30.5017911+00:00","121","r-scylla1","3.41%","586MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:08:30.5017911+00:00","121","r-scylla2","3.74%","515.8MiB / 9.711GiB","184MB / 154MB","54.5MB / 895MB"
"2026-09-17T15:08:30.5017911+00:00","121","r-scylla3","3.55%","517.4MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:33.5710514+00:00","122","r-scylla1","3.99%","586.3MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:08:33.5710514+00:00","122","r-scylla2","2.96%","515.6MiB / 9.711GiB","184MB / 154MB","54.5MB / 895MB"
"2026-09-17T15:08:33.5710514+00:00","122","r-scylla3","2.46%","517.3MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:36.7849364+00:00","123","r-scylla1","3.29%","586.3MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:08:36.7849364+00:00","123","r-scylla2","3.69%","515.3MiB / 9.711GiB","184MB / 154MB","54.5MB / 895MB"
"2026-09-17T15:08:36.7849364+00:00","123","r-scylla3","2.72%","517.3MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:40.0036529+00:00","124","r-scylla1","2.49%","586MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:08:40.0036529+00:00","124","r-scylla2","3.05%","515.6MiB / 9.711GiB","184MB / 154MB","54.5MB / 895MB"
"2026-09-17T15:08:40.0036529+00:00","124","r-scylla3","2.46%","517.4MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:43.0320084+00:00","125","r-scylla1","2.70%","586MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:08:43.0320084+00:00","125","r-scylla2","2.87%","515.3MiB / 9.711GiB","184MB / 154MB","54.5MB / 895MB"
"2026-09-17T15:08:43.0320084+00:00","125","r-scylla3","2.86%","517.3MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:46.2365370+00:00","126","r-scylla1","3.11%","586.3MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:08:46.2365370+00:00","126","r-scylla2","3.88%","515.6MiB / 9.711GiB","184MB / 154MB","54.5MB / 895MB"
"2026-09-17T15:08:46.2365370+00:00","126","r-scylla3","3.20%","517.4MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
