timestamp,table_id,tablet_rows,size_rows,placement_replicas,size_replicas,token_sets_equal,complete_size_groups
2026-09-21T15:33:45.853183+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:33:46.948970+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:33:48.042017+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:33:49.108637+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:33:50.203906+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:33:51.283894+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:33:52.371864+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:33:53.437657+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:33:54.509485+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:33:55.659381+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:33:56.747893+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:33:57.833377+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:33:58.931387+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:33:59.999946+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:01.086085+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:02.137361+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:03.377459+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:04.472779+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:05.581106+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:06.682279+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:07.751458+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:08.854971+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:09.925349+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:11.013641+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:12.070033+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:13.116397+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:14.169481+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:15.215596+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:16.280268+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:17.326054+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:18.394999+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:19.451463+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:20.511747+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:21.566056+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:22.618975+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:23.674876+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:24.770368+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:25.826069+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:26.863833+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:27.920971+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:28.972235+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:30.041991+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:31.094137+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:32.158111+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:33.210519+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:34.274234+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:35.324861+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:36.379507+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:37.427577+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:38.490614+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:39.539096+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:40.614696+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:41.648479+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:42.744887+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:43.795096+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:44.867279+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:45.922179+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:46.969570+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:48.033726+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:49.078913+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:50.140879+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:51.192490+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:52.231016+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:53.321428+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:54.369033+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:55.412811+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:56.489149+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:57.539425+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:58.575939+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:34:59.614469+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:00.692201+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:01.743316+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:02.790501+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:03.855010+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:04.915689+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:05.973916+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:07.014629+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:08.078426+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:09.125329+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:10.174619+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:11.238918+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:12.287429+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:13.360969+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:14.420106+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:15.458043+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:16.506469+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:17.550827+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:18.600036+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:19.689372+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:20.749898+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:21.825244+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:22.879917+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:23.916910+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:24.950787+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:26.019606+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:27.051359+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:28.089101+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:29.133256+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:30.177904+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:31.226289+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:32.280552+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:33.342152+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:34.386237+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:35.428963+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:36.486599+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:37.528095+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:38.581730+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:39.629594+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:40.711308+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:41.763905+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:42.811037+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:43.865379+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:44.922733+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:45.968591+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:47.035723+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:48.071550+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:49.127265+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:50.159010+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:51.186107+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:52.214879+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:53.254745+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:54.329872+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:55.371324+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:56.449326+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:57.505845+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:58.549623+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:35:59.607967+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
