index,scheduled_offset_ms,start_offset_ms,timestamp_utc,operation,row_id,latency_ms,success,error
74,1480.0,1480.277,2026-09-17T13:49:22.542838+00:00,read,3294,4.483,True,
75,1500.0,1500.262,2026-09-17T13:49:22.562825+00:00,read,6858,4.296,True,
76,1520.0,1520.251,2026-09-17T13:49:22.582810+00:00,read,1114,4.437,True,
77,1540.0,1540.287,2026-09-17T13:49:22.602844+00:00,read,4683,3.825,True,
78,1560.0,1560.212,2026-09-17T13:49:22.622771+00:00,read,4048,4.865,True,
79,1580.0,1580.249,2026-09-17T13:49:22.642808+00:00,read,7341,5.395,True,
80,1600.0,1600.327,2026-09-17T13:49:22.662889+00:00,read,3730,4.772,True,
81,1620.0,1620.227,2026-09-17T13:49:22.682789+00:00,read,8738,4.288,True,
82,1640.0,1640.24,2026-09-17T13:49:22.702801+00:00,read,4182,4.262,True,
83,1660.0,1660.238,2026-09-17T13:49:22.722802+00:00,read,343,5.441,True,
84,1680.0,1680.586,2026-09-17T13:49:22.743150+00:00,read,974,4.73,True,
85,1700.0,1700.311,2026-09-17T13:49:22.762874+00:00,read,7093,4.799,True,
86,1720.0,1720.475,2026-09-17T13:49:22.783036+00:00,read,7982,4.709,True,
87,1740.0,1740.302,2026-09-17T13:49:22.802861+00:00,read,2259,4.027,True,
88,1760.0,1760.403,2026-09-17T13:49:22.822968+00:00,read,2697,4.626,True,
89,1780.0,1780.29,2026-09-17T13:49:22.842853+00:00,read,5759,4.6,True,
90,1800.0,1800.208,2026-09-17T13:49:22.862767+00:00,write,239,2.847,True,
91,1820.0,1820.214,2026-09-17T13:49:22.882776+00:00,read,1575,3.712,True,
92,1840.0,1840.313,2026-09-17T13:49:22.902877+00:00,write,1760,2.947,True,
93,1860.0,1860.325,2026-09-17T13:49:22.922891+00:00,read,596,4.591,True,
94,1880.0,1880.302,2026-09-17T13:49:22.942866+00:00,read,318,4.771,True,
95,1900.0,1900.308,2026-09-17T13:49:22.962874+00:00,read,4484,5.012,True,
96,1920.0,1920.415,2026-09-17T13:49:22.983045+00:00,write,1655,3.318,True,
97,1940.0,1940.235,2026-09-17T13:49:23.002805+00:00,read,9860,3.452,True,
98,1960.0,1960.213,2026-09-17T13:49:23.022778+00:00,read,3076,2.65,True,
99,1980.0,1980.305,2026-09-17T13:49:23.042865+00:00,read,3680,2.677,True,
100,2000.0,2000.181,2026-09-17T13:49:23.062743+00:00,read,9346,3.614,True,
101,2020.0,2020.169,2026-09-17T13:49:23.082728+00:00,read,6743,3.813,True,
102,2040.0,2040.15,2026-09-17T13:49:23.102706+00:00,write,7216,2.969,True,
103,2060.0,2060.199,2026-09-17T13:49:23.122758+00:00,read,9919,4.596,True,
104,2080.0,2080.266,2026-09-17T13:49:23.142823+00:00,read,8672,4.201,True,
105,2100.0,2100.39,2026-09-17T13:49:23.162947+00:00,write,7230,2.86,True,
106,2120.0,2120.428,2026-09-17T13:49:23.182988+00:00,read,1413,3.887,True,
107,2140.0,2140.206,2026-09-17T13:49:23.202769+00:00,read,8850,4.127,True,
108,2160.0,2160.367,2026-09-17T13:49:23.222932+00:00,read,7720,4.769,True,
109,2180.0,2180.297,2026-09-17T13:49:23.242855+00:00,write,7486,3.179,True,
110,2200.0,2200.323,2026-09-17T13:49:23.262890+00:00,read,5754,3.924,True,
111,2220.0,2220.478,2026-09-17T13:49:23.283043+00:00,read,9153,4.929,True,
112,2240.0,2240.523,2026-09-17T13:49:23.303083+00:00,read,3883,4.064,True,
113,2260.0,2260.178,2026-09-17T13:49:23.322738+00:00,write,9636,2.966,True,
114,2280.0,2280.261,2026-09-17T13:49:23.342827+00:00,read,3725,3.88,True,
115,2300.0,2300.288,2026-09-17T13:49:23.362849+00:00,read,619,6.787,True,
116,2320.0,2320.28,2026-09-17T13:49:23.382839+00:00,read,3831,3.998,True,
117,2340.0,2340.344,2026-09-17T13:49:23.402905+00:00,read,1652,4.411,True,
118,2360.0,2360.195,2026-09-17T13:49:23.422754+00:00,read,6357,4.166,True,
119,2380.0,2380.213,2026-09-17T13:49:23.442772+00:00,write,6852,3.201,True,
