index,scheduled_offset_ms,start_offset_ms,timestamp_utc,operation,row_id,latency_ms,success,error
99,1980.0,1980.37,2026-09-17T20:24:35.129754+00:00,read,60505,2.166,True,
100,2000.0,2000.416,2026-09-17T20:24:35.149806+00:00,read,62505,3.162,True,
101,2020.0,2020.362,2026-09-17T20:24:35.169750+00:00,read,34974,3.309,True,
102,2040.0,2040.316,2026-09-17T20:24:35.189704+00:00,read,63197,3.465,True,
103,2060.0,2060.434,2026-09-17T20:24:35.209821+00:00,read,31588,2.529,True,
104,2080.0,2080.368,2026-09-17T20:24:35.229757+00:00,read,57174,2.998,True,
105,2100.0,2100.38,2026-09-17T20:24:35.249771+00:00,read,81630,2.884,True,
106,2120.0,2120.281,2026-09-17T20:24:35.269668+00:00,read,90802,2.866,True,
107,2140.0,2140.373,2026-09-17T20:24:35.289768+00:00,read,91907,4.173,True,
108,2160.0,2160.402,2026-09-17T20:24:35.309790+00:00,read,75318,3.281,True,
109,2180.0,2180.228,2026-09-17T20:24:35.329623+00:00,read,54642,3.959,True,
110,2200.0,2200.269,2026-09-17T20:24:35.349665+00:00,read,17825,4.17,True,
111,2220.0,2220.228,2026-09-17T20:24:35.369621+00:00,read,47387,3.721,True,
112,2240.0,2240.304,2026-09-17T20:24:35.389699+00:00,read,84452,3.663,True,
113,2260.0,2260.365,2026-09-17T20:24:35.409757+00:00,read,64167,3.471,True,
114,2280.0,2280.244,2026-09-17T20:24:35.429637+00:00,read,35261,3.368,True,
115,2300.0,2300.215,2026-09-17T20:24:35.449607+00:00,read,30975,3.493,True,
116,2320.0,2320.222,2026-09-17T20:24:35.469614+00:00,read,87345,4.096,True,
117,2340.0,2340.27,2026-09-17T20:24:35.489664+00:00,read,98078,3.721,True,
118,2360.0,2360.214,2026-09-17T20:24:35.509607+00:00,read,42577,4.004,True,
119,2380.0,2380.315,2026-09-17T20:24:35.529710+00:00,read,49520,3.67,True,
120,2400.0,2400.17,2026-09-17T20:24:35.549563+00:00,read,72465,3.205,True,
121,2420.0,2420.644,2026-09-17T20:24:35.570039+00:00,read,85936,3.392,True,
122,2440.0,2440.259,2026-09-17T20:24:35.589649+00:00,read,5352,3.656,True,
123,2460.0,2460.13,2026-09-17T20:24:35.609515+00:00,read,94817,2.67,True,
124,2480.0,2480.25,2026-09-17T20:24:35.629637+00:00,read,78153,3.127,True,
125,2500.0,2500.436,2026-09-17T20:24:35.649822+00:00,read,56277,2.764,True,
126,2520.0,2520.379,2026-09-17T20:24:35.669766+00:00,read,66583,3.449,True,
127,2540.0,2540.257,2026-09-17T20:24:35.689642+00:00,read,78897,2.459,True,
128,2560.0,2560.182,2026-09-17T20:24:35.709569+00:00,read,60012,2.832,True,
129,2580.0,2580.184,2026-09-17T20:24:35.729570+00:00,read,42327,2.901,True,
130,2600.0,2600.153,2026-09-17T20:24:35.749540+00:00,read,87156,2.272,True,
131,2620.0,2620.326,2026-09-17T20:24:35.769715+00:00,read,93135,2.56,True,
132,2640.0,2640.21,2026-09-17T20:24:35.789606+00:00,read,98596,3.603,True,
133,2660.0,2660.246,2026-09-17T20:24:35.809637+00:00,read,99760,3.017,True,
134,2680.0,2680.371,2026-09-17T20:24:35.829761+00:00,read,89492,3.058,True,
135,2700.0,2700.17,2026-09-17T20:24:35.849561+00:00,read,2873,3.159,True,
136,2720.0,2720.238,2026-09-17T20:24:35.869633+00:00,read,69140,2.562,True,
137,2740.0,2740.245,2026-09-17T20:24:35.889634+00:00,read,14257,1.941,True,
138,2760.0,2760.16,2026-09-17T20:24:35.909547+00:00,read,33975,1.733,True,
139,2780.0,2780.162,2026-09-17T20:24:35.929550+00:00,read,63201,2.664,True,
140,2800.0,2800.295,2026-09-17T20:24:35.949690+00:00,read,27179,3.503,True,
141,2820.0,2820.273,2026-09-17T20:24:35.969669+00:00,read,35618,3.933,True,
142,2840.0,2840.284,2026-09-17T20:24:35.989678+00:00,read,95961,3.805,True,
143,2860.0,2860.257,2026-09-17T20:24:36.009645+00:00,read,90294,2.981,True,
144,2880.0,2880.232,2026-09-17T20:24:36.029617+00:00,read,97255,2.488,True,
145,2900.0,2900.363,2026-09-17T20:24:36.049754+00:00,read,10629,2.767,True,
146,2920.0,2920.405,2026-09-17T20:24:36.069794+00:00,read,13295,3.59,True,
147,2940.0,2940.309,2026-09-17T20:24:36.089697+00:00,read,20994,3.071,True,
148,2960.0,2960.262,2026-09-17T20:24:36.109652+00:00,read,40806,3.084,True,
149,2980.0,2980.265,2026-09-17T20:24:36.129659+00:00,read,83398,3.681,True,
150,3000.0,3000.37,2026-09-17T20:24:36.149762+00:00,read,42968,3.097,True,
151,3020.0,3020.225,2026-09-17T20:24:36.169617+00:00,read,61807,3.737,True,
152,3040.0,3040.439,2026-09-17T20:24:36.189831+00:00,read,3091,3.722,True,
153,3060.0,3060.258,2026-09-17T20:24:36.209654+00:00,read,13797,3.733,True,
154,3080.0,3080.494,2026-09-17T20:24:36.229889+00:00,read,12187,3.992,True,
155,3100.0,3100.319,2026-09-17T20:24:36.249713+00:00,read,77927,3.493,True,
156,3120.0,3120.399,2026-09-17T20:24:36.269793+00:00,read,89187,3.598,True,
157,3140.0,3140.31,2026-09-17T20:24:36.289705+00:00,read,44537,3.526,True,
158,3160.0,3160.331,2026-09-17T20:24:36.309727+00:00,read,70389,3.755,True,
159,3180.0,3180.388,2026-09-17T20:24:36.329782+00:00,read,5819,3.169,True,
160,3200.0,3200.269,2026-09-17T20:24:36.349663+00:00,read,31901,3.193,True,
161,3220.0,3220.347,2026-09-17T20:24:36.369738+00:00,read,83654,4.65,True,
162,3240.0,3240.248,2026-09-17T20:24:36.389636+00:00,read,63516,3.342,True,
163,3260.0,3260.216,2026-09-17T20:24:36.409608+00:00,read,9896,3.736,True,
164,3280.0,3280.195,2026-09-17T20:24:36.429583+00:00,read,59576,2.982,True,
165,3300.0,3300.266,2026-09-17T20:24:36.449659+00:00,read,32925,3.059,True,
166,3320.0,3320.205,2026-09-17T20:24:36.469596+00:00,read,3791,3.2,True,
167,3340.0,3340.478,2026-09-17T20:24:36.489873+00:00,read,25082,3.739,True,
168,3360.0,3360.332,2026-09-17T20:24:36.509725+00:00,read,83993,3.918,True,
169,3380.0,3380.184,2026-09-17T20:24:36.529574+00:00,read,44642,3.12,True,
170,3400.0,3400.326,2026-09-17T20:24:36.549718+00:00,read,3018,2.256,True,
171,3420.0,3420.142,2026-09-17T20:24:36.569532+00:00,read,23785,2.254,True,
172,3440.0,3440.265,2026-09-17T20:24:36.589654+00:00,read,19481,2.332,True,
173,3460.0,3460.338,2026-09-17T20:24:36.609729+00:00,read,12254,3.355,True,
174,3480.0,3480.177,2026-09-17T20:24:36.629566+00:00,read,17547,2.759,True,
175,3500.0,3500.174,2026-09-17T20:24:36.649561+00:00,read,40493,2.271,True,
176,3520.0,3520.243,2026-09-17T20:24:36.669637+00:00,read,64246,3.078,True,
177,3540.0,3540.237,2026-09-17T20:24:36.689632+00:00,read,15923,3.473,True,
178,3560.0,3560.222,2026-09-17T20:24:36.709612+00:00,read,3143,2.957,True,
179,3580.0,3580.178,2026-09-17T20:24:36.729566+00:00,read,68281,3.359,True,
180,3600.0,3600.165,2026-09-17T20:24:36.749560+00:00,read,1647,1.903,True,
181,3620.0,3620.242,2026-09-17T20:24:36.769639+00:00,read,89460,3.868,True,
182,3640.0,3640.236,2026-09-17T20:24:36.789627+00:00,read,94910,2.663,True,
183,3660.0,3660.358,2026-09-17T20:24:36.809755+00:00,read,24949,2.873,True,
184,3680.0,3680.291,2026-09-17T20:24:36.829686+00:00,read,19750,3.962,True,
185,3700.0,3700.353,2026-09-17T20:24:36.849741+00:00,read,87801,1.921,True,
186,3720.0,3720.311,2026-09-17T20:24:36.869705+00:00,read,81295,3.558,True,
187,3740.0,3740.35,2026-09-17T20:24:36.889743+00:00,read,67101,3.634,True,
188,3760.0,3760.368,2026-09-17T20:24:36.909761+00:00,read,60001,3.673,True,
189,3780.0,3780.299,2026-09-17T20:24:36.929694+00:00,read,66798,3.675,True,
190,3800.0,3800.154,2026-09-17T20:24:36.949544+00:00,read,64678,2.017,True,
191,3820.0,3820.193,2026-09-17T20:24:36.969582+00:00,read,3965,2.251,True,
192,3840.0,3840.383,2026-09-17T20:24:36.989778+00:00,read,52402,3.612,True,
193,3860.0,3860.398,2026-09-17T20:24:37.009791+00:00,read,88440,3.727,True,
194,3880.0,3880.401,2026-09-17T20:24:37.029794+00:00,read,12599,3.412,True,
195,3900.0,3900.178,2026-09-17T20:24:37.049568+00:00,read,66299,1.951,True,
196,3920.0,3920.369,2026-09-17T20:24:37.069763+00:00,read,54869,4.107,True,
197,3940.0,3940.369,2026-09-17T20:24:37.089766+00:00,read,32705,4.494,True,
198,3960.0,3960.367,2026-09-17T20:24:37.109762+00:00,read,71212,4.169,True,
199,3980.0,3980.468,2026-09-17T20:24:37.129863+00:00,read,48270,3.956,True,
200,4000.0,4007.708,2026-09-17T20:24:37.157096+00:00,read,51356,3.931,True,
201,4020.0,4020.195,2026-09-17T20:24:37.169586+00:00,read,21930,3.756,True,
202,4040.0,4040.423,2026-09-17T20:24:37.189819+00:00,read,58826,3.938,True,
203,4060.0,4060.485,2026-09-17T20:24:37.209876+00:00,read,81816,2.413,True,
204,4080.0,4080.434,2026-09-17T20:24:37.229829+00:00,read,12057,3.735,True,
205,4100.0,4100.161,2026-09-17T20:24:37.249552+00:00,read,86057,1.964,True,
206,4120.0,4120.216,2026-09-17T20:24:37.269611+00:00,read,90541,2.388,True,
207,4140.0,4140.402,2026-09-17T20:24:37.289798+00:00,read,28752,3.318,True,
208,4160.0,4160.307,2026-09-17T20:24:37.309703+00:00,read,53055,4.29,True,
209,4180.0,4180.308,2026-09-17T20:24:37.329704+00:00,read,31715,5.466,True,
210,4200.0,4200.152,2026-09-17T20:24:37.349545+00:00,read,88214,2.941,True,
211,4220.0,4220.423,2026-09-17T20:24:37.369818+00:00,read,35977,3.537,True,
212,4240.0,4240.346,2026-09-17T20:24:37.389738+00:00,read,61177,3.866,True,
213,4260.0,4260.292,2026-09-17T20:24:37.409685+00:00,read,33466,2.867,True,
214,4280.0,4280.343,2026-09-17T20:24:37.429736+00:00,read,94386,3.713,True,
215,4300.0,4300.398,2026-09-17T20:24:37.449789+00:00,read,24437,1.796,True,
216,4320.0,4320.307,2026-09-17T20:24:37.469701+00:00,read,53257,3.053,True,
217,4340.0,4340.329,2026-09-17T20:24:37.489723+00:00,read,31325,3.862,True,
218,4360.0,4360.397,2026-09-17T20:24:37.509789+00:00,read,9386,3.487,True,
219,4380.0,4380.216,2026-09-17T20:24:37.529609+00:00,read,34402,3.027,True,
220,4400.0,4400.521,2026-09-17T20:24:37.549916+00:00,read,60505,3.95,True,
221,4420.0,4420.33,2026-09-17T20:24:37.569719+00:00,read,13507,2.823,True,
222,4440.0,4440.367,2026-09-17T20:24:37.589758+00:00,read,16155,3.431,True,
223,4460.0,4460.34,2026-09-17T20:24:37.609729+00:00,read,62641,3.693,True,
224,4480.0,4480.293,2026-09-17T20:24:37.629684+00:00,read,80301,2.951,True,
225,4500.0,4500.195,2026-09-17T20:24:37.649582+00:00,read,64989,3.857,True,
226,4520.0,4520.194,2026-09-17T20:24:37.669585+00:00,read,65130,3.362,True,
227,4540.0,4540.289,2026-09-17T20:24:37.689682+00:00,read,46562,3.28,True,
228,4560.0,4560.231,2026-09-17T20:24:37.709622+00:00,read,49263,3.408,True,
229,4580.0,4580.297,2026-09-17T20:24:37.729689+00:00,read,24668,3.282,True,
230,4600.0,4600.359,2026-09-17T20:24:37.749748+00:00,read,72883,2.635,True,
231,4620.0,4620.29,2026-09-17T20:24:37.769682+00:00,read,91427,3.153,True,
232,4640.0,4640.245,2026-09-17T20:24:37.789635+00:00,read,93107,1.891,True,
233,4660.0,4660.182,2026-09-17T20:24:37.809573+00:00,read,56765,3.212,True,
234,4680.0,4680.389,2026-09-17T20:24:37.829784+00:00,read,62107,3.554,True,
235,4700.0,4700.218,2026-09-17T20:24:37.849604+00:00,read,46042,2.351,True,
236,4720.0,4720.33,2026-09-17T20:24:37.869715+00:00,read,60032,2.251,True,
237,4740.0,4740.193,2026-09-17T20:24:37.889582+00:00,read,21432,2.763,True,
238,4760.0,4760.276,2026-09-17T20:24:37.909664+00:00,read,87516,3.408,True,
239,4780.0,4780.218,2026-09-17T20:24:37.929609+00:00,read,9673,2.733,True,
240,4800.0,4800.311,2026-09-17T20:24:37.949699+00:00,read,58975,2.579,True,
241,4820.0,4820.223,2026-09-17T20:24:37.969616+00:00,read,2997,3.583,True,
242,4840.0,4840.3,2026-09-17T20:24:37.989696+00:00,read,64066,3.9,True,
243,4860.0,4860.427,2026-09-17T20:24:38.009821+00:00,read,48466,3.827,True,
244,4880.0,4880.303,2026-09-17T20:24:38.029695+00:00,read,2432,3.798,True,
245,4900.0,4900.309,2026-09-17T20:24:38.049704+00:00,read,45114,3.169,True,
246,4920.0,4920.311,2026-09-17T20:24:38.069706+00:00,read,65817,2.868,True,
247,4940.0,4940.26,2026-09-17T20:24:38.089653+00:00,read,13527,3.992,True,
248,4960.0,4960.415,2026-09-17T20:24:38.109810+00:00,read,68071,3.119,True,
249,4980.0,4980.283,2026-09-17T20:24:38.129677+00:00,read,53662,3.62,True,
250,5000.0,5000.319,2026-09-17T20:24:38.149711+00:00,read,26271,2.984,True,
251,5020.0,5020.407,2026-09-17T20:24:38.169800+00:00,read,51595,3.334,True,
252,5040.0,5040.379,2026-09-17T20:24:38.189767+00:00,read,37687,3.018,True,
253,5060.0,5060.251,2026-09-17T20:24:38.209638+00:00,read,48431,3.367,True,
254,5080.0,5080.332,2026-09-17T20:24:38.229723+00:00,read,48531,3.66,True,
255,5100.0,5100.249,2026-09-17T20:24:38.249641+00:00,read,77700,3.314,True,
256,5120.0,5120.196,2026-09-17T20:24:38.269585+00:00,read,26714,2.795,True,
257,5140.0,5140.281,2026-09-17T20:24:38.289675+00:00,read,8767,3.355,True,
258,5160.0,5160.232,2026-09-17T20:24:38.309622+00:00,read,64839,3.72,True,
259,5180.0,5180.329,2026-09-17T20:24:38.329721+00:00,read,19731,3.629,True,
260,5200.0,5200.239,2026-09-17T20:24:38.349628+00:00,read,93175,3.11,True,
261,5220.0,5220.562,2026-09-17T20:24:38.369956+00:00,read,47592,3.417,True,
262,5240.0,5240.25,2026-09-17T20:24:38.389641+00:00,read,84149,3.461,True,
263,5260.0,5260.24,2026-09-17T20:24:38.409636+00:00,read,71341,3.773,True,
264,5280.0,5280.292,2026-09-17T20:24:38.429689+00:00,read,15600,3.565,True,
265,5300.0,5300.24,2026-09-17T20:24:38.449634+00:00,read,43507,3.537,True,
266,5320.0,5320.196,2026-09-17T20:24:38.469584+00:00,read,50770,3.125,True,
267,5340.0,5340.321,2026-09-17T20:24:38.489714+00:00,read,22820,4.261,True,
268,5360.0,5360.38,2026-09-17T20:24:38.509770+00:00,read,38422,3.56,True,
269,5380.0,5380.397,2026-09-17T20:24:38.529789+00:00,read,15625,4.13,True,
270,5400.0,5400.181,2026-09-17T20:24:38.549576+00:00,read,20609,4.301,True,
271,5420.0,5420.27,2026-09-17T20:24:38.569662+00:00,read,3,3.304,True,
