timestamp_utc,sample,node,node_count,shard,direction,bytes
2026-09-21T11:49:44.644918+00:00,4,r-scylla2,4,1,incoming,0
2026-09-21T11:49:44.644918+00:00,4,r-scylla2,4,1,outgoing,0
2026-09-21T11:49:44.644918+00:00,4,r-scylla3,4,0,incoming,0
2026-09-21T11:49:44.644918+00:00,4,r-scylla3,4,0,outgoing,0
2026-09-21T11:49:44.644918+00:00,4,r-scylla3,4,1,incoming,0
2026-09-21T11:49:44.644918+00:00,4,r-scylla3,4,1,outgoing,0
2026-09-21T11:49:44.644918+00:00,4,r-scylla4,4,0,incoming,0
2026-09-21T11:49:44.644918+00:00,4,r-scylla4,4,0,outgoing,0
2026-09-21T11:49:44.644918+00:00,4,r-scylla4,4,1,incoming,0
2026-09-21T11:49:44.644918+00:00,4,r-scylla4,4,1,outgoing,0
2026-09-21T11:49:45.645281+00:00,5,r-scylla1,4,0,incoming,0
2026-09-21T11:49:45.645281+00:00,5,r-scylla1,4,0,outgoing,0
2026-09-21T11:49:45.645281+00:00,5,r-scylla1,4,1,incoming,0
2026-09-21T11:49:45.645281+00:00,5,r-scylla1,4,1,outgoing,0
2026-09-21T11:49:45.645281+00:00,5,r-scylla2,4,0,incoming,0
2026-09-21T11:49:45.645281+00:00,5,r-scylla2,4,0,outgoing,0
2026-09-21T11:49:45.645281+00:00,5,r-scylla2,4,1,incoming,0
2026-09-21T11:49:45.645281+00:00,5,r-scylla2,4,1,outgoing,0
2026-09-21T11:49:45.645281+00:00,5,r-scylla3,4,0,incoming,0
2026-09-21T11:49:45.645281+00:00,5,r-scylla3,4,0,outgoing,0
2026-09-21T11:49:45.645281+00:00,5,r-scylla3,4,1,incoming,0
2026-09-21T11:49:45.645281+00:00,5,r-scylla3,4,1,outgoing,0
2026-09-21T11:49:45.645281+00:00,5,r-scylla4,4,0,incoming,0
2026-09-21T11:49:45.645281+00:00,5,r-scylla4,4,0,outgoing,0
2026-09-21T11:49:45.645281+00:00,5,r-scylla4,4,1,incoming,0
2026-09-21T11:49:45.645281+00:00,5,r-scylla4,4,1,outgoing,0
2026-09-21T11:49:46.645539+00:00,6,r-scylla1,4,0,incoming,0
2026-09-21T11:49:46.645539+00:00,6,r-scylla1,4,0,outgoing,0
2026-09-21T11:49:46.645539+00:00,6,r-scylla1,4,1,incoming,0
2026-09-21T11:49:46.645539+00:00,6,r-scylla1,4,1,outgoing,0
2026-09-21T11:49:46.645539+00:00,6,r-scylla2,4,0,incoming,0
2026-09-21T11:49:46.645539+00:00,6,r-scylla2,4,0,outgoing,0
2026-09-21T11:49:46.645539+00:00,6,r-scylla2,4,1,incoming,0
2026-09-21T11:49:46.645539+00:00,6,r-scylla2,4,1,outgoing,0
2026-09-21T11:49:46.645539+00:00,6,r-scylla3,4,0,incoming,0
2026-09-21T11:49:46.645539+00:00,6,r-scylla3,4,0,outgoing,0
2026-09-21T11:49:46.645539+00:00,6,r-scylla3,4,1,incoming,0
2026-09-21T11:49:46.645539+00:00,6,r-scylla3,4,1,outgoing,0
2026-09-21T11:49:46.645539+00:00,6,r-scylla4,4,0,incoming,0
2026-09-21T11:49:46.645539+00:00,6,r-scylla4,4,0,outgoing,0
2026-09-21T11:49:46.645539+00:00,6,r-scylla4,4,1,incoming,0
2026-09-21T11:49:46.645539+00:00,6,r-scylla4,4,1,outgoing,0
2026-09-21T11:49:47.645679+00:00,7,r-scylla1,4,0,incoming,0
2026-09-21T11:49:47.645679+00:00,7,r-scylla1,4,0,outgoing,0
2026-09-21T11:49:47.645679+00:00,7,r-scylla1,4,1,incoming,0
2026-09-21T11:49:47.645679+00:00,7,r-scylla1,4,1,outgoing,0
2026-09-21T11:49:47.645679+00:00,7,r-scylla2,4,0,incoming,0
2026-09-21T11:49:47.645679+00:00,7,r-scylla2,4,0,outgoing,0
2026-09-21T11:49:47.645679+00:00,7,r-scylla2,4,1,incoming,0
2026-09-21T11:49:47.645679+00:00,7,r-scylla2,4,1,outgoing,0
2026-09-21T11:49:47.645679+00:00,7,r-scylla3,4,0,incoming,0
2026-09-21T11:49:47.645679+00:00,7,r-scylla3,4,0,outgoing,0
2026-09-21T11:49:47.645679+00:00,7,r-scylla3,4,1,incoming,0
2026-09-21T11:49:47.645679+00:00,7,r-scylla3,4,1,outgoing,0
2026-09-21T11:49:47.645679+00:00,7,r-scylla4,4,0,incoming,0
2026-09-21T11:49:47.645679+00:00,7,r-scylla4,4,0,outgoing,0
2026-09-21T11:49:47.645679+00:00,7,r-scylla4,4,1,incoming,0
2026-09-21T11:49:47.645679+00:00,7,r-scylla4,4,1,outgoing,0
2026-09-21T11:49:48.645961+00:00,8,r-scylla1,4,0,incoming,0
2026-09-21T11:49:48.645961+00:00,8,r-scylla1,4,0,outgoing,0
2026-09-21T11:49:48.645961+00:00,8,r-scylla1,4,1,incoming,0
2026-09-21T11:49:48.645961+00:00,8,r-scylla1,4,1,outgoing,0
2026-09-21T11:49:48.645961+00:00,8,r-scylla2,4,0,incoming,0
2026-09-21T11:49:48.645961+00:00,8,r-scylla2,4,0,outgoing,0
2026-09-21T11:49:48.645961+00:00,8,r-scylla2,4,1,incoming,0
2026-09-21T11:49:48.645961+00:00,8,r-scylla2,4,1,outgoing,0
2026-09-21T11:49:48.645961+00:00,8,r-scylla3,4,0,incoming,0
2026-09-21T11:49:48.645961+00:00,8,r-scylla3,4,0,outgoing,0
2026-09-21T11:49:48.645961+00:00,8,r-scylla3,4,1,incoming,0
2026-09-21T11:49:48.645961+00:00,8,r-scylla3,4,1,outgoing,0
