"timestamp_utc","sample_end_utc","sample","node","node_count","cpu_percent","memory_usage","network_io","block_io","vm_mem_available_kib"
"2026-09-21T11:51:51.1439847+00:00","2026-09-21T11:51:53.4864049+00:00","33","r-scylla3","4","2.71%","145.1MiB / 9.711GiB","23.2MB / 64.8MB","37.9MB / 813MB","8729264"
"2026-09-21T11:51:51.1439847+00:00","2026-09-21T11:51:53.4864049+00:00","33","r-scylla4","4","2.09%","144.1MiB / 9.711GiB","16MB / 68.3MB","28.8MB / 788MB","8729264"
"2026-09-21T11:51:54.4910313+00:00","2026-09-21T11:51:56.8377795+00:00","34","r-scylla1","4","3.15%","164.8MiB / 9.711GiB","20.2MB / 75.4MB","64.7MB / 812MB","8729984"
"2026-09-21T11:51:54.4910313+00:00","2026-09-21T11:51:56.8377795+00:00","34","r-scylla2","4","2.85%","145.1MiB / 9.711GiB","22.2MB / 67.4MB","38.7MB / 814MB","8729984"
"2026-09-21T11:51:54.4910313+00:00","2026-09-21T11:51:56.8377795+00:00","34","r-scylla3","4","3.41%","145.4MiB / 9.711GiB","23.2MB / 65.9MB","37.9MB / 813MB","8729984"
"2026-09-21T11:51:54.4910313+00:00","2026-09-21T11:51:56.8377795+00:00","34","r-scylla4","4","1.84%","144.1MiB / 9.711GiB","16MB / 69.8MB","28.8MB / 788MB","8729984"
"2026-09-21T11:51:57.8553056+00:00","2026-09-21T11:52:00.1423612+00:00","35","r-scylla1","4","2.40%","164.4MiB / 9.711GiB","20.2MB / 77MB","64.7MB / 812MB","8731180"
"2026-09-21T11:51:57.8553056+00:00","2026-09-21T11:52:00.1423612+00:00","35","r-scylla2","4","2.59%","144.8MiB / 9.711GiB","22.2MB / 69MB","38.7MB / 814MB","8731180"
"2026-09-21T11:51:57.8553056+00:00","2026-09-21T11:52:00.1423612+00:00","35","r-scylla3","4","2.34%","145.1MiB / 9.711GiB","23.2MB / 67.5MB","37.9MB / 813MB","8731180"
"2026-09-21T11:51:57.8553056+00:00","2026-09-21T11:52:00.1423612+00:00","35","r-scylla4","4","2.29%","144.1MiB / 9.711GiB","16MB / 70.9MB","28.8MB / 788MB","8731180"
"2026-09-21T11:52:01.1549491+00:00","2026-09-21T11:52:03.4581078+00:00","36","r-scylla1","4","3.48%","164.4MiB / 9.711GiB","20.2MB / 78.3MB","64.7MB / 812MB","8730036"
"2026-09-21T11:52:01.1549491+00:00","2026-09-21T11:52:03.4581078+00:00","36","r-scylla2","4","3.23%","144.8MiB / 9.711GiB","22.3MB / 70.1MB","38.7MB / 814MB","8730036"
"2026-09-21T11:52:01.1549491+00:00","2026-09-21T11:52:03.4581078+00:00","36","r-scylla3","4","3.32%","145.1MiB / 9.711GiB","23.3MB / 68.7MB","37.9MB / 813MB","8730036"
"2026-09-21T11:52:01.1549491+00:00","2026-09-21T11:52:03.4581078+00:00","36","r-scylla4","4","2.16%","144.3MiB / 9.711GiB","16MB / 72MB","28.8MB / 788MB","8730036"
"2026-09-21T11:52:04.4732321+00:00","2026-09-21T11:52:06.7691366+00:00","37","r-scylla1","4","3.49%","164.3MiB / 9.711GiB","20.3MB / 79.1MB","64.7MB / 812MB","8730148"
"2026-09-21T11:52:04.4732321+00:00","2026-09-21T11:52:06.7691366+00:00","37","r-scylla2","4","3.27%","144.8MiB / 9.711GiB","22.3MB / 71.3MB","38.7MB / 814MB","8730148"
"2026-09-21T11:52:04.4732321+00:00","2026-09-21T11:52:06.7691366+00:00","37","r-scylla3","4","3.77%","145.1MiB / 9.711GiB","23.3MB / 69.9MB","37.9MB / 813MB","8730148"
"2026-09-21T11:52:04.4732321+00:00","2026-09-21T11:52:06.7691366+00:00","37","r-scylla4","4","1.91%","144.1MiB / 9.711GiB","16MB / 73.2MB","28.8MB / 788MB","8730148"
"2026-09-21T11:52:07.7748351+00:00","2026-09-21T11:52:10.0245964+00:00","38","r-scylla1","4","1.71%","164.3MiB / 9.711GiB","20.3MB / 80.7MB","64.7MB / 812MB","8730024"
"2026-09-21T11:52:07.7748351+00:00","2026-09-21T11:52:10.0245964+00:00","38","r-scylla2","4","1.79%","144.8MiB / 9.711GiB","22.3MB / 72.5MB","38.7MB / 814MB","8730024"
"2026-09-21T11:52:07.7748351+00:00","2026-09-21T11:52:10.0245964+00:00","38","r-scylla3","4","1.82%","145.4MiB / 9.711GiB","23.3MB / 71.1MB","37.9MB / 813MB","8730024"
"2026-09-21T11:52:07.7748351+00:00","2026-09-21T11:52:10.0245964+00:00","38","r-scylla4","4","1.55%","144.1MiB / 9.711GiB","16MB / 74.3MB","28.8MB / 788MB","8730024"
"2026-09-21T11:52:11.0325303+00:00","2026-09-21T11:52:13.3835243+00:00","39","r-scylla1","4","2.51%","164.1MiB / 9.711GiB","20.3MB / 82.3MB","64.7MB / 812MB","8732204"
"2026-09-21T11:52:11.0325303+00:00","2026-09-21T11:52:13.3835243+00:00","39","r-scylla2","4","2.25%","144.8MiB / 9.711GiB","22.4MB / 74.1MB","38.7MB / 814MB","8732204"
"2026-09-21T11:52:11.0325303+00:00","2026-09-21T11:52:13.3835243+00:00","39","r-scylla3","4","2.57%","145.1MiB / 9.711GiB","23.4MB / 72.6MB","37.9MB / 813MB","8732204"
"2026-09-21T11:52:11.0325303+00:00","2026-09-21T11:52:13.3835243+00:00","39","r-scylla4","4","3.03%","144.3MiB / 9.711GiB","16.1MB / 75.8MB","28.8MB / 788MB","8732204"
"2026-09-21T11:52:14.3943873+00:00","2026-09-21T11:52:16.7330262+00:00","40","r-scylla1","4","3.88%","164.1MiB / 9.711GiB","20.4MB / 83.5MB","64.7MB / 812MB","8726036"
"2026-09-21T11:52:14.3943873+00:00","2026-09-21T11:52:16.7330262+00:00","40","r-scylla2","4","2.88%","144.8MiB / 9.711GiB","22.4MB / 74.9MB","38.7MB / 814MB","8726036"
"2026-09-21T11:52:14.3943873+00:00","2026-09-21T11:52:16.7330262+00:00","40","r-scylla3","4","3.84%","145.4MiB / 9.711GiB","23.4MB / 73.8MB","37.9MB / 813MB","8726036"
"2026-09-21T11:52:14.3943873+00:00","2026-09-21T11:52:16.7330262+00:00","40","r-scylla4","4","2.34%","144.1MiB / 9.711GiB","16.1MB / 77.3MB","28.8MB / 788MB","8726036"
"2026-09-21T11:52:17.7473743+00:00","2026-09-21T11:52:20.0491814+00:00","41","r-scylla1","4","3.34%","164.6MiB / 9.711GiB","20.4MB / 84.4MB","64.7MB / 812MB","8724084"
"2026-09-21T11:52:17.7473743+00:00","2026-09-21T11:52:20.0491814+00:00","41","r-scylla2","4","2.97%","145.1MiB / 9.711GiB","22.4MB / 76.4MB","38.7MB / 814MB","8724084"
"2026-09-21T11:52:17.7473743+00:00","2026-09-21T11:52:20.0491814+00:00","41","r-scylla3","4","3.26%","145.1MiB / 9.711GiB","23.4MB / 75MB","37.9MB / 813MB","8724084"
"2026-09-21T11:52:17.7473743+00:00","2026-09-21T11:52:20.0491814+00:00","41","r-scylla4","4","1.90%","144.1MiB / 9.711GiB","16.1MB / 78.4MB","28.8MB / 788MB","8724084"
"2026-09-21T11:52:21.0620442+00:00","2026-09-21T11:52:23.4121859+00:00","42","r-scylla1","4","2.54%","164.6MiB / 9.711GiB","20.4MB / 86MB","64.7MB / 812MB","8723796"
"2026-09-21T11:52:21.0620442+00:00","2026-09-21T11:52:23.4121859+00:00","42","r-scylla2","4","3.12%","144.8MiB / 9.711GiB","22.5MB / 78MB","38.7MB / 814MB","8723796"
"2026-09-21T11:52:21.0620442+00:00","2026-09-21T11:52:23.4121859+00:00","42","r-scylla3","4","3.34%","145.1MiB / 9.711GiB","23.5MB / 76.6MB","37.9MB / 813MB","8723796"
"2026-09-21T11:52:21.0620442+00:00","2026-09-21T11:52:23.4121859+00:00","42","r-scylla4","4","2.03%","144.3MiB / 9.711GiB","16.1MB / 79.9MB","28.8MB / 788MB","8723796"
"2026-09-21T11:52:24.4502095+00:00","2026-09-21T11:52:26.8309477+00:00","43","r-scylla1","4","1.99%","164.1MiB / 9.711GiB","20.4MB / 87.6MB","64.7MB / 812MB","8725304"
"2026-09-21T11:52:24.4502095+00:00","2026-09-21T11:52:26.8309477+00:00","43","r-scylla2","4","3.16%","145MiB / 9.711GiB","22.5MB / 78.8MB","38.7MB / 814MB","8725304"
"2026-09-21T11:52:24.4502095+00:00","2026-09-21T11:52:26.8309477+00:00","43","r-scylla3","4","2.06%","145.1MiB / 9.711GiB","23.5MB / 77.8MB","37.9MB / 813MB","8725304"
"2026-09-21T11:52:24.4502095+00:00","2026-09-21T11:52:26.8309477+00:00","43","r-scylla4","4","1.31%","144.1MiB / 9.711GiB","16.1MB / 81.1MB","28.8MB / 788MB","8725304"
"2026-09-21T11:52:27.8339035+00:00","2026-09-21T11:52:30.1381520+00:00","44","r-scylla1","4","2.20%","164.4MiB / 9.711GiB","20.5MB / 89.2MB","64.7MB / 812MB","8725124"
"2026-09-21T11:52:27.8339035+00:00","2026-09-21T11:52:30.1381520+00:00","44","r-scylla2","4","2.26%","144.8MiB / 9.711GiB","22.5MB / 80.8MB","38.7MB / 814MB","8725124"
"2026-09-21T11:52:27.8339035+00:00","2026-09-21T11:52:30.1381520+00:00","44","r-scylla3","4","3.29%","145.1MiB / 9.711GiB","23.5MB / 78.9MB","37.9MB / 813MB","8725124"
"2026-09-21T11:52:27.8339035+00:00","2026-09-21T11:52:30.1381520+00:00","44","r-scylla4","4","1.30%","144.1MiB / 9.711GiB","16.1MB / 82.6MB","28.8MB / 788MB","8725124"
"2026-09-21T11:52:31.1528605+00:00","2026-09-21T11:52:33.5361619+00:00","45","r-scylla1","4","11.88%","164.3MiB / 9.711GiB","20.5MB / 90MB","64.7MB / 812MB","8732056"
"2026-09-21T11:52:31.1528605+00:00","2026-09-21T11:52:33.5361619+00:00","45","r-scylla2","4","3.23%","144.8MiB / 9.711GiB","22.6MB / 81.9MB","38.7MB / 814MB","8732056"
"2026-09-21T11:52:31.1528605+00:00","2026-09-21T11:52:33.5361619+00:00","45","r-scylla3","4","3.53%","145.4MiB / 9.711GiB","23.6MB / 80.5MB","37.9MB / 813MB","8732056"
"2026-09-21T11:52:31.1528605+00:00","2026-09-21T11:52:33.5361619+00:00","45","r-scylla4","4","2.88%","144.1MiB / 9.711GiB","16.1MB / 83.3MB","28.8MB / 788MB","8732056"
"2026-09-21T11:52:34.5422645+00:00","2026-09-21T11:52:36.8973815+00:00","46","r-scylla1","4","2.72%","164.3MiB / 9.711GiB","20.5MB / 91.7MB","64.7MB / 812MB","8731540"
"2026-09-21T11:52:34.5422645+00:00","2026-09-21T11:52:36.8973815+00:00","46","r-scylla2","4","2.44%","144.8MiB / 9.711GiB","22.6MB / 83.1MB","38.7MB / 814MB","8731540"
"2026-09-21T11:52:34.5422645+00:00","2026-09-21T11:52:36.8973815+00:00","46","r-scylla3","4","3.00%","145.1MiB / 9.711GiB","23.6MB / 81.7MB","37.9MB / 813MB","8731540"
"2026-09-21T11:52:34.5422645+00:00","2026-09-21T11:52:36.8973815+00:00","46","r-scylla4","4","1.62%","144.1MiB / 9.711GiB","16.1MB / 84.8MB","28.8MB / 788MB","8731540"
"2026-09-21T11:52:37.9048707+00:00","2026-09-21T11:52:40.1848874+00:00","47","r-scylla1","4","2.76%","164.7MiB / 9.711GiB","20.6MB / 92.9MB","64.7MB / 812MB","8736792"
"2026-09-21T11:52:37.9048707+00:00","2026-09-21T11:52:40.1848874+00:00","47","r-scylla2","4","2.22%","144.8MiB / 9.711GiB","22.7MB / 84.7MB","38.7MB / 814MB","8736792"
"2026-09-21T11:52:37.9048707+00:00","2026-09-21T11:52:40.1848874+00:00","47","r-scylla3","4","1.97%","145.6MiB / 9.711GiB","23.7MB / 83.3MB","37.9MB / 813MB","8736792"
"2026-09-21T11:52:37.9048707+00:00","2026-09-21T11:52:40.1848874+00:00","47","r-scylla4","4","1.23%","144.1MiB / 9.711GiB","16.1MB / 86.3MB","28.8MB / 788MB","8736792"
"2026-09-21T11:52:41.1963352+00:00","2026-09-21T11:52:43.5752898+00:00","48","r-scylla1","4","3.97%","164.4MiB / 9.711GiB","20.6MB / 94.5MB","64.7MB / 812MB","8736724"
"2026-09-21T11:52:41.1963352+00:00","2026-09-21T11:52:43.5752898+00:00","48","r-scylla2","4","3.41%","144.8MiB / 9.711GiB","22.7MB / 85.9MB","38.7MB / 814MB","8736724"
"2026-09-21T11:52:41.1963352+00:00","2026-09-21T11:52:43.5752898+00:00","48","r-scylla3","4","3.47%","145.1MiB / 9.711GiB","23.7MB / 84.4MB","37.9MB / 813MB","8736724"
"2026-09-21T11:52:41.1963352+00:00","2026-09-21T11:52:43.5752898+00:00","48","r-scylla4","4","2.70%","144.3MiB / 9.711GiB","16.1MB / 87.1MB","28.8MB / 788MB","8736724"
"2026-09-21T11:52:44.5910305+00:00","2026-09-21T11:52:46.8941161+00:00","49","r-scylla1","4","3.07%","164.3MiB / 9.711GiB","20.6MB / 95.7MB","64.7MB / 812MB","8731808"
"2026-09-21T11:52:44.5910305+00:00","2026-09-21T11:52:46.8941161+00:00","49","r-scylla2","4","3.34%","145.3MiB / 9.711GiB","22.7MB / 87.1MB","38.7MB / 814MB","8731808"
"2026-09-21T11:52:44.5910305+00:00","2026-09-21T11:52:46.8941161+00:00","49","r-scylla3","4","3.26%","145.4MiB / 9.711GiB","23.7MB / 85.6MB","37.9MB / 813MB","8731808"
"2026-09-21T11:52:44.5910305+00:00","2026-09-21T11:52:46.8941161+00:00","49","r-scylla4","4","2.11%","144.1MiB / 9.711GiB","16.1MB / 88.6MB","28.8MB / 788MB","8731808"
"2026-09-21T11:52:47.9091570+00:00","2026-09-21T11:52:50.2125955+00:00","50","r-scylla1","4","1.63%","164.3MiB / 9.711GiB","20.6MB / 97.3MB","64.7MB / 812MB","8730764"
"2026-09-21T11:52:47.9091570+00:00","2026-09-21T11:52:50.2125955+00:00","50","r-scylla2","4","1.74%","144.8MiB / 9.711GiB","22.8MB / 88.6MB","38.7MB / 814MB","8730764"
"2026-09-21T11:52:47.9091570+00:00","2026-09-21T11:52:50.2125955+00:00","50","r-scylla3","4","1.58%","145.4MiB / 9.711GiB","23.8MB / 87.2MB","37.9MB / 813MB","8730764"
"2026-09-21T11:52:47.9091570+00:00","2026-09-21T11:52:50.2125955+00:00","50","r-scylla4","4","1.69%","144.3MiB / 9.711GiB","16.1MB / 89.7MB","28.8MB / 788MB","8730764"
"2026-09-21T11:52:51.2220670+00:00","2026-09-21T11:52:53.4625157+00:00","51","r-scylla1","4","3.33%","164.3MiB / 9.711GiB","20.7MB / 98.5MB","64.7MB / 812MB","8730512"
"2026-09-21T11:52:51.2220670+00:00","2026-09-21T11:52:53.4625157+00:00","51","r-scylla2","4","3.37%","145MiB / 9.711GiB","22.8MB / 89.8MB","38.7MB / 814MB","8730512"
"2026-09-21T11:52:51.2220670+00:00","2026-09-21T11:52:53.4625157+00:00","51","r-scylla3","4","3.54%","145.4MiB / 9.711GiB","23.8MB / 88.4MB","37.9MB / 813MB","8730512"
"2026-09-21T11:52:51.2220670+00:00","2026-09-21T11:52:53.4625157+00:00","51","r-scylla4","4","1.48%","144.1MiB / 9.711GiB","16.1MB / 90.8MB","28.8MB / 788MB","8730512"
"2026-09-21T11:52:54.4705329+00:00","2026-09-21T11:52:56.8079365+00:00","52","r-scylla1","4","2.98%","164.1MiB / 9.711GiB","20.7MB / 99.7MB","64.7MB / 812MB","8728380"
"2026-09-21T11:52:54.4705329+00:00","2026-09-21T11:52:56.8079365+00:00","52","r-scylla2","4","2.87%","145MiB / 9.711GiB","22.8MB / 91MB","38.7MB / 814MB","8728380"
"2026-09-21T11:52:54.4705329+00:00","2026-09-21T11:52:56.8079365+00:00","52","r-scylla3","4","3.37%","145.1MiB / 9.711GiB","23.8MB / 89.6MB","37.9MB / 813MB","8728380"
"2026-09-21T11:52:54.4705329+00:00","2026-09-21T11:52:56.8079365+00:00","52","r-scylla4","4","2.44%","144.3MiB / 9.711GiB","16.1MB / 92MB","28.8MB / 788MB","8728380"
"2026-09-21T11:52:57.8215074+00:00","2026-09-21T11:53:00.2174150+00:00","53","r-scylla1","4","2.55%","164.1MiB / 9.711GiB","20.7MB / 101MB","64.7MB / 812MB","8728324"
"2026-09-21T11:52:57.8215074+00:00","2026-09-21T11:53:00.2174150+00:00","53","r-scylla2","4","2.22%","144.8MiB / 9.711GiB","22.9MB / 92.6MB","38.7MB / 814MB","8728324"
"2026-09-21T11:52:57.8215074+00:00","2026-09-21T11:53:00.2174150+00:00","53","r-scylla3","4","2.87%","145.1MiB / 9.711GiB","23.9MB / 90.7MB","37.9MB / 813MB","8728324"
"2026-09-21T11:52:57.8215074+00:00","2026-09-21T11:53:00.2174150+00:00","53","r-scylla4","4","1.26%","144.1MiB / 9.711GiB","16.1MB / 93.8MB","28.8MB / 788MB","8728324"
"2026-09-21T11:53:01.2214454+00:00","2026-09-21T11:53:03.5593628+00:00","54","r-scylla1","4","3.42%","164.4MiB / 9.711GiB","20.8MB / 103MB","64.7MB / 812MB","8727824"
"2026-09-21T11:53:01.2214454+00:00","2026-09-21T11:53:03.5593628+00:00","54","r-scylla2","4","3.39%","145MiB / 9.711GiB","22.9MB / 93.4MB","38.7MB / 814MB","8727824"
"2026-09-21T11:53:01.2214454+00:00","2026-09-21T11:53:03.5593628+00:00","54","r-scylla3","4","3.60%","145.4MiB / 9.711GiB","23.9MB / 92.3MB","37.9MB / 813MB","8727824"
"2026-09-21T11:53:01.2214454+00:00","2026-09-21T11:53:03.5593628+00:00","54","r-scylla4","4","2.31%","144.1MiB / 9.711GiB","16.1MB / 95MB","28.8MB / 788MB","8727824"
"2026-09-21T11:53:04.5692440+00:00","2026-09-21T11:53:06.9739016+00:00","55","r-scylla1","4","2.61%","164.6MiB / 9.711GiB","20.8MB / 104MB","64.7MB / 812MB","8724736"
"2026-09-21T11:53:04.5692440+00:00","2026-09-21T11:53:06.9739016+00:00","55","r-scylla2","4","2.97%","145MiB / 9.711GiB","22.9MB / 95MB","38.7MB / 814MB","8724736"
"2026-09-21T11:53:04.5692440+00:00","2026-09-21T11:53:06.9739016+00:00","55","r-scylla3","4","3.43%","145.1MiB / 9.711GiB","23.9MB / 93.5MB","37.9MB / 813MB","8724736"
"2026-09-21T11:53:04.5692440+00:00","2026-09-21T11:53:06.9739016+00:00","55","r-scylla4","4","1.78%","144.1MiB / 9.711GiB","16.1MB / 96.1MB","28.8MB / 788MB","8724736"
"2026-09-21T11:53:07.9932921+00:00","2026-09-21T11:53:10.3076469+00:00","56","r-scylla1","4","2.99%","164.1MiB / 9.711GiB","20.8MB / 105MB","64.7MB / 812MB","8722964"
"2026-09-21T11:53:07.9932921+00:00","2026-09-21T11:53:10.3076469+00:00","56","r-scylla2","4","2.99%","144.8MiB / 9.711GiB","23MB / 96.5MB","38.7MB / 814MB","8722964"
"2026-09-21T11:53:07.9932921+00:00","2026-09-21T11:53:10.3076469+00:00","56","r-scylla3","4","2.80%","145.4MiB / 9.711GiB","24MB / 95.1MB","37.9MB / 813MB","8722964"
"2026-09-21T11:53:07.9932921+00:00","2026-09-21T11:53:10.3076469+00:00","56","r-scylla4","4","1.46%","144.3MiB / 9.711GiB","16.1MB / 97.2MB","28.8MB / 788MB","8722964"
"2026-09-21T11:53:11.3107116+00:00","2026-09-21T11:53:13.5882724+00:00","57","r-scylla1","4","4.42%","164.4MiB / 9.711GiB","20.8MB / 106MB","64.7MB / 812MB","8723624"
"2026-09-21T11:53:11.3107116+00:00","2026-09-21T11:53:13.5882724+00:00","57","r-scylla2","4","2.18%","144.8MiB / 9.711GiB","23MB / 97.7MB","38.7MB / 814MB","8723624"
"2026-09-21T11:53:11.3107116+00:00","2026-09-21T11:53:13.5882724+00:00","57","r-scylla3","4","4.26%","145.1MiB / 9.711GiB","24MB / 95.8MB","37.9MB / 813MB","8723624"
"2026-09-21T11:53:11.3107116+00:00","2026-09-21T11:53:13.5882724+00:00","57","r-scylla4","4","1.49%","144.1MiB / 9.711GiB","16.1MB / 98.7MB","28.8MB / 788MB","8723624"
"2026-09-21T11:53:14.6032220+00:00","2026-09-21T11:53:16.8567439+00:00","58","r-scylla1","4","2.06%","164.3MiB / 9.711GiB","20.9MB / 108MB","64.7MB / 812MB","8731052"
"2026-09-21T11:53:14.6032220+00:00","2026-09-21T11:53:16.8567439+00:00","58","r-scylla2","4","2.40%","145.1MiB / 9.711GiB","23MB / 98.9MB","38.7MB / 814MB","8731052"
"2026-09-21T11:53:14.6032220+00:00","2026-09-21T11:53:16.8567439+00:00","58","r-scylla3","4","2.52%","145.1MiB / 9.711GiB","24MB / 97.4MB","37.9MB / 813MB","8731052"
"2026-09-21T11:53:14.6032220+00:00","2026-09-21T11:53:16.8567439+00:00","58","r-scylla4","4","1.58%","144.1MiB / 9.711GiB","16.1MB / 99.9MB","28.8MB / 788MB","8731052"
"2026-09-21T11:53:17.8596724+00:00","2026-09-21T11:53:20.1462378+00:00","59","r-scylla1","4","3.08%","164.4MiB / 9.711GiB","20.9MB / 109MB","64.7MB / 812MB","8730840"
"2026-09-21T11:53:17.8596724+00:00","2026-09-21T11:53:20.1462378+00:00","59","r-scylla2","4","3.15%","144.8MiB / 9.711GiB","23.1MB / 100MB","38.7MB / 814MB","8730840"
"2026-09-21T11:53:17.8596724+00:00","2026-09-21T11:53:20.1462378+00:00","59","r-scylla3","4","3.21%","145.1MiB / 9.711GiB","24.1MB / 99MB","37.9MB / 813MB","8730840"
"2026-09-21T11:53:17.8596724+00:00","2026-09-21T11:53:20.1462378+00:00","59","r-scylla4","4","1.66%","144.1MiB / 9.711GiB","16.2MB / 101MB","28.8MB / 788MB","8730840"
"2026-09-21T11:53:21.1585816+00:00","2026-09-21T11:53:23.4150757+00:00","60","r-scylla1","4","2.13%","164.1MiB / 9.711GiB","20.9MB / 111MB","64.7MB / 812MB","8730744"
"2026-09-21T11:53:21.1585816+00:00","2026-09-21T11:53:23.4150757+00:00","60","r-scylla2","4","2.25%","145MiB / 9.711GiB","23.1MB / 102MB","38.7MB / 814MB","8730744"
"2026-09-21T11:53:21.1585816+00:00","2026-09-21T11:53:23.4150757+00:00","60","r-scylla3","4","2.40%","145.1MiB / 9.711GiB","24.1MB / 100MB","37.9MB / 813MB","8730744"
"2026-09-21T11:53:21.1585816+00:00","2026-09-21T11:53:23.4150757+00:00","60","r-scylla4","4","1.98%","144.3MiB / 9.711GiB","16.2MB / 102MB","28.8MB / 788MB","8730744"
"2026-09-21T11:53:24.4188173+00:00","2026-09-21T11:53:26.7542201+00:00","61","r-scylla1","4","3.08%","164.6MiB / 9.711GiB","20.9MB / 111MB","64.7MB / 812MB","8732220"
"2026-09-21T11:53:24.4188173+00:00","2026-09-21T11:53:26.7542201+00:00","61","r-scylla2","4","3.26%","145MiB / 9.711GiB","23.1MB / 103MB","38.7MB / 814MB","8732220"
"2026-09-21T11:53:24.4188173+00:00","2026-09-21T11:53:26.7542201+00:00","61","r-scylla3","4","3.67%","145.1MiB / 9.711GiB","24.1MB / 101MB","37.9MB / 813MB","8732220"
"2026-09-21T11:53:24.4188173+00:00","2026-09-21T11:53:26.7542201+00:00","61","r-scylla4","4","2.30%","144.1MiB / 9.711GiB","16.2MB / 104MB","28.8MB / 788MB","8732220"
"2026-09-21T11:53:27.7721068+00:00","2026-09-21T11:53:30.0854639+00:00","62","r-scylla1","4","3.36%","164.6MiB / 9.711GiB","21MB / 113MB","64.7MB / 812MB","8730424"
"2026-09-21T11:53:27.7721068+00:00","2026-09-21T11:53:30.0854639+00:00","62","r-scylla2","4","3.74%","145MiB / 9.711GiB","23.2MB / 104MB","38.7MB / 814MB","8730424"
"2026-09-21T11:53:27.7721068+00:00","2026-09-21T11:53:30.0854639+00:00","62","r-scylla3","4","3.79%","145.1MiB / 9.711GiB","24.2MB / 103MB","37.9MB / 813MB","8730424"
"2026-09-21T11:53:27.7721068+00:00","2026-09-21T11:53:30.0854639+00:00","62","r-scylla4","4","1.37%","144.3MiB / 9.711GiB","16.2MB / 104MB","28.8MB / 788MB","8730424"
"2026-09-21T11:53:31.0878978+00:00","2026-09-21T11:53:33.4264032+00:00","63","r-scylla1","4","2.78%","164.1MiB / 9.711GiB","21MB / 115MB","64.7MB / 812MB","8730964"
"2026-09-21T11:53:31.0878978+00:00","2026-09-21T11:53:33.4264032+00:00","63","r-scylla2","4","2.63%","144.8MiB / 9.711GiB","23.2MB / 106MB","38.7MB / 814MB","8730964"
"2026-09-21T11:53:31.0878978+00:00","2026-09-21T11:53:33.4264032+00:00","63","r-scylla3","4","2.93%","145.1MiB / 9.711GiB","24.2MB / 104MB","37.9MB / 813MB","8730964"
"2026-09-21T11:53:31.0878978+00:00","2026-09-21T11:53:33.4264032+00:00","63","r-scylla4","4","2.68%","144.1MiB / 9.711GiB","16.2MB / 106MB","28.8MB / 788MB","8730964"
"2026-09-21T11:53:34.4399002+00:00","2026-09-21T11:53:36.8927053+00:00","64","r-scylla1","4","3.74%","164.3MiB / 9.711GiB","21MB / 116MB","64.7MB / 812MB","8733500"
"2026-09-21T11:53:34.4399002+00:00","2026-09-21T11:53:36.8927053+00:00","64","r-scylla2","4","3.32%","144.8MiB / 9.711GiB","23.3MB / 107MB","38.7MB / 814MB","8733500"
"2026-09-21T11:53:34.4399002+00:00","2026-09-21T11:53:36.8927053+00:00","64","r-scylla3","4","4.13%","145.1MiB / 9.711GiB","24.3MB / 105MB","37.9MB / 813MB","8733500"
"2026-09-21T11:53:34.4399002+00:00","2026-09-21T11:53:36.8927053+00:00","64","r-scylla4","4","1.61%","144.1MiB / 9.711GiB","16.2MB / 107MB","28.8MB / 788MB","8733500"
"2026-09-21T11:53:37.9107422+00:00","2026-09-21T11:53:40.2930534+00:00","65","r-scylla1","4","2.71%","164.1MiB / 9.711GiB","21.1MB / 118MB","64.7MB / 812MB","8733764"
"2026-09-21T11:53:37.9107422+00:00","2026-09-21T11:53:40.2930534+00:00","65","r-scylla2","4","2.54%","144.8MiB / 9.711GiB","23.3MB / 108MB","38.7MB / 814MB","8733764"
"2026-09-21T11:53:37.9107422+00:00","2026-09-21T11:53:40.2930534+00:00","65","r-scylla3","4","2.39%","145.1MiB / 9.711GiB","24.3MB / 107MB","37.9MB / 813MB","8733764"
"2026-09-21T11:53:37.9107422+00:00","2026-09-21T11:53:40.2930534+00:00","65","r-scylla4","4","1.99%","144.6MiB / 9.711GiB","16.2MB / 109MB","28.8MB / 788MB","8733764"
"2026-09-21T11:53:41.3113699+00:00","2026-09-21T11:53:43.6769243+00:00","66","r-scylla1","4","4.51%","164.3MiB / 9.711GiB","21.1MB / 118MB","64.7MB / 812MB","8732020"
"2026-09-21T11:53:41.3113699+00:00","2026-09-21T11:53:43.6769243+00:00","66","r-scylla2","4","3.30%","144.8MiB / 9.711GiB","23.3MB / 110MB","38.7MB / 814MB","8732020"
"2026-09-21T11:53:41.3113699+00:00","2026-09-21T11:53:43.6769243+00:00","66","r-scylla3","4","3.64%","145.6MiB / 9.711GiB","24.3MB / 108MB","37.9MB / 813MB","8732020"
"2026-09-21T11:53:41.3113699+00:00","2026-09-21T11:53:43.6769243+00:00","66","r-scylla4","4","2.16%","144.3MiB / 9.711GiB","16.2MB / 110MB","28.8MB / 788MB","8732020"
"2026-09-21T11:53:44.6933729+00:00","2026-09-21T11:53:46.8922959+00:00","67","r-scylla1","4","3.49%","164.1MiB / 9.711GiB","21.1MB / 120MB","64.7MB / 812MB","8730344"
"2026-09-21T11:53:44.6933729+00:00","2026-09-21T11:53:46.8922959+00:00","67","r-scylla2","4","3.12%","144.8MiB / 9.711GiB","23.4MB / 111MB","38.7MB / 814MB","8730344"
